국가별,항목,단위,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
프랑스,석탄[exajoules],exajoules,0.64759,0.68065,0.59838,0.7087,0.63546,0.61618,0.51853,0.55652,0.58973,0.56772,0.5858,0.54135,0.56,0.53077,0.46297,0.49733,0.4455,0.49518,0.52598,0.38595,0.36821,0.35825,0.39257,0.36074,0.28592,0.20154,0.27015,0.23191,0.17778
프랑스,석유[100만 톤],100만 톤,90.10045,92.24274,92.30879,95.9761,96.37038,94.93476,94.87178,92.45892,92.90146,93.79475,91.88844,91.72047,89.45379,87.70009,84.20284,81.51149,80.2371,77.32812,76.24774,73.68788,74.67029,73.53468,74.64096,72.91986,72.21884,60.18801,64.70648,64.37345,63.45971
프랑스,천연가스[exajoules],exajoules,1.23832,1.36853,1.31209,1.39894,1.42636,1.49747,1.57206,1.56939,1.64617,1.68093,1.71765,1.6589,1.61139,1.66991,1.61032,1.78432,1.54869,1.59999,1.62515,1.3647,1.46706,1.60308,1.61157,1.54218,1.57183,1.46098,1.54949,1.38138,1.21911
프랑스,수력[exajoules],exajoules,0.77836,0.70305,0.67878,0.66099,0.77192,0.70644,0.78546,0.63464,0.61539,0.61782,0.53067,0.57674,0.58638,0.64394,0.573,0.62664,0.4454,0.58023,0.69507,0.61275,0.52891,0.5775,0.46911,0.60877,0.53168,0.58339,0.55251,0.41551,0.51922
프랑스,원자력[exajoules],exajoules,3.85344,4.05885,4.03988,3.96334,4.02722,4.2409,4.27338,4.40396,4.41891,4.46215,4.46643,4.42519,4.29535,4.26592,3.95295,4.10882,4.21591,4.02951,3.98902,4.08488,4.06939,3.72873,3.66233,3.7742,3.63343,3.2102,3.42921,2.65448,3.03494
독일,전체[exajoules],exajoules,14.30926,14.78104,14.59147,14.47067,14.26882,14.35745,14.62608,14.4422,14.4377,14.43562,14.26549,14.62459,14.01632,14.1648,13.29184,13.84974,13.3581,13.5429,13.92666,13.35767,13.6111,13.82922,13.99728,13.63566,13.30142,12.39798,12.76049,12.2868,11.41038
독일,석탄[exajoules],exajoules,3.79418,3.77785,3.66055,3.57304,3.44009,3.57154,3.58177,3.58974,3.64903,3.5572,3.40339,3.53992,3.62983,3.35451,3.00345,3.22622,3.27885,3.36987,3.46824,3.33322,3.2942,3.20377,3.00935,2.90408,2.24718,1.85352,2.23896,2.31034,1.826
독일,석유[100만 톤],100만 톤,135.11002,137.30106,136.36214,136.49117,132.26602,129.53002,131.23902,126.88105,124.34,122.91473,120.3923,120.31692,108.84755,115.62876,110.56342,111.999,108.445,107.69,110.008,106.906,106.687,108.94578,110.95529,105.39695,106.37752,96.16336,94.99718,97.00131,91.56352
독일,천연가스[exajoules],exajoules,2.79854,3.13168,2.99172,3.01914,3.01029,2.98529,3.14813,3.14326,3.18139,3.19756,3.25012,3.31225,3.1909,3.22202,3.03948,3.17056,2.91099,2.91996,3.05908,2.66022,2.77033,3.05585,3.15859,3.09063,3.21419,3.13587,3.30257,2.79161,2.7239
독일,수력[exajoules],exajoules,0.22947,0.20032,0.20175,0.20228,0.22021,0.26506,0.24536,0.24903,0.19128,0.21522,0.20243,0.20519,0.2155,0.20681,0.19133,0.20936,0.17549,0.21474,0.22564,0.19103,0.18398,0.19801,0.19305,0.16852,0.18724,0.17323,0.18517,0.16541,0.18366
독일,원자력[exajoules],exajoules,1.57414,1.65089,1.73991,1.65075,1.7366,1.73253,1.73853,1.66214,1.65367,1.6631,1.61275,1.64504,1.37276,1.44425,1.30176,1.3477,1.02895,0.9421,0.91599,0.909,0.85389,0.78269,0.70169,0.69467,0.68361,0.58412,0.6249,0.31261,0.06475
그리스,전체[exajoules],exajoules,1.14046,1.16928,1.20256,1.27718,1.27694,1.34299,1.35369,1.35493,1.43394,1.43364,1.43858,1.4807,1.50966,1.48171,1.42703,1.36237,1.33662,1.25749,1.18189,1.10848,1.1222,1.10517,1.15991,1.16664,1.14079,0.99704,1.08913,1.13161,1.09865
그리스,석탄[exajoules],exajoules,0.33816,0.32896,0.35428,0.37062,0.3565,0.37781,0.39051,0.37572,0.37774,0.38721,0.38195,0.35175,0.37086,0.34909,0.35283,0.32942,0.33066,0.34077,0.29254,0.28115,0.23559,0.18249,0.20081,0.19719,0.13383,0.07666,0.07167,0.06638,0.0476
그리스,석유[100만 톤],100만 톤,17.849,18.52,18.713,19.584,19.114,19.914,20.207,20.325,21.301,20.918,21.022,21.996,22.334,21.33,19.975,18.156,17.257,15.089,14.006,13.878,14.436,14.438,14.78056,14.56439,15.00801,12.13317,12.86355,14.53984,14.52384
그리스,천연가스[exajoules],exajoules,0.00184,0.00206,0.00716,0.02932,0.05257,0.07057,0.06964,0.0749,0.08467,0.09308,0.09372,0.11049,0.13992,0.16211,0.13613,0.14918,0.18396,0.16907,0.14923,0.11377,0.12286,0.15991,0.19285,0.18882,0.2073,0.22834,0.25129,0.22308,0.19376
그리스,수력[exajoules],exajoules,0.03757,0.04629,0.04132,0.03957,0.04888,0.03931,0.02218,0.02942,0.04976,0.04847,0.05172,0.06008,0.02638,0.03351,0.05381,0.07469,0.03984,0.04336,0.06227,0.04368,0.05912,0.05342,0.03796,0.0547,0.03795,0.03161,0.05561,0.03618,0.03691
헝가리,전체[exajoules],exajoules,1.03248,1.0521,1.02671,1.04212,1.04162,1.01089,1.03552,1.01128,1.02379,1.04014,1.10908,1.08742,1.07311,1.05803,0.98168,1.00018,0.97007,0.90402,0.85695,0.85777,0.90374,0.91978,0.96946,0.97633,0.98961,0.97318,1.02225,0.96126,0.91056
헝가리,석탄[exajoules],exajoules,0.18197,0.1797,0.17165,0.16658,0.17341,0.16198,0.1539,0.14849,0.15196,0.14409,0.12814,0.12862,0.1308,0.12706,0.10698,0.11271,0.11357,0.10927,0.09568,0.09458,0.09801,0.09182,0.09412,0.08891,0.07699,0.07054,0.05738,0.0521,0.03635
헝가리,석유[100만 톤],100만 톤,7.439,6.849,6.991,7.438,7.091,6.855,6.598,6.123,5.971,6.364,7.278,7.58,7.537,7.133,6.922,6.491,6.329,5.928,5.777,6.445,6.9,6.874,7.446,7.989,8.08,7.365,7.994,7.9478,7.71406
헝가리,천연가스[exajoules],exajoules,0.38413,0.42862,0.40649,0.40931,0.41471,0.40431,0.44843,0.45262,0.49764,0.49037,0.50635,0.47967,0.44819,0.44216,0.38317,0.41096,0.39289,0.35064,0.32689,0.29231,0.31358,0.3361,0.35763,0.34641,0.35438,0.36695,0.38917,0.33088,0.29465
헝가리,수력[exajoules],exajoules,0.00174,0.0022,0.0023,0.00165,0.00193,0.00189,0.00197,0.00204,0.00179,0.00213,0.00208,0.00191,0.00214,0.00215,0.00229,0.00188,0.0022,0.0021,0.00209,0.00294,0.00227,0.0025,0.00211,0.00211,0.00208,0.00231,0.002,0.00167,0.00208
헝가리,원자력[exajoules],exajoules,0.14328,0.14485,0.14268,0.14249,0.14399,0.14485,0.14336,0.14069,0.11033,0.11861,0.13684,0.13232,0.14337,0.14385,0.14882,0.15112,0.14948,0.14959,0.14471,0.14645,0.14731,0.14847,0.14799,0.1438,0.14832,0.14566,0.14454,0.14241,0.14284
아이슬란드,전체[exajoules],exajoules,0.08562,0.0906,0.09505,0.10285,0.11268,0.11963,0.12096,0.12568,0.12631,0.12881,0.12926,0.14178,0.16207,0.20322,0.20288,0.20299,0.20296,0.20483,0.21138,0.21107,0.22035,0.22119,0.23128,0.23925,0.22798,0.20909,0.21832,0.22944,0.22621
아이슬란드,석탄[exajoules],exajoules,0.00265,0.00263,0.00273,0.00245,0.00286,0.00396,0.00429,0.00428,0.0042,0.0044,0.0042,0.0043,0.0046,0.004,0.0037,0.0039,0.0039,0.00399,0.00459,0.00376,0.00416,0.00484,0.0048,0.0048,0.0047,0.00346,0.0049,0.00485,0.00349
아이슬란드,석유[100만 톤],100만 톤,0.699,0.78,0.766,0.784,0.781,0.796,0.748,0.778,0.78535,0.82142,0.83876,0.85268,0.85319,0.78979,0.73166,0.70056,0.69088,0.68363,0.71642,0.75547,0.8169,0.89764,1.00252,1.08901,0.91889,0.60679,0.68492,0.85977,0.80712
아이슬란드,수력[exajoules],exajoules,0.04979,0.0507,0.05537,0.05978,0.06432,0.0676,0.06951,0.07325,0.07394,0.07399,0.07232,0.07466,0.08544,0.12572,0.12345,0.12582,0.12421,0.12177,0.1262,0.12555,0.1336,0.12981,0.13469,0.13156,0.12774,0.12439,0.13003,0.13324,0.13299
아일랜드,전체[exajoules],exajoules,0.48103,0.50773,0.52463,0.5645,0.59593,0.62406,0.6594,0.65287,0.63668,0.6493,0.67743,0.69946,0.71037,0.70696,0.6358,0.64188,0.61294,0.60289,0.59399,0.59239,0.62609,0.6539,0.65665,0.67131,0.67449,0.63388,0.64601,0.66948,0.65076
아일랜드,석탄[exajoules],exajoules,0.12398,0.12465,0.11876,0.11955,0.10285,0.10951,0.1147,0.11027,0.10674,0.09973,0.11082,0.09998,0.09764,0.09554,0.08353,0.08315,0.0816,0.09466,0.08566,0.0842,0.09182,0.08822,0.07511,0.05906,0.04227,0.03621,0.0494,0.03977,0.02718
아일랜드,석유[100만 톤],100만 톤,5.86935,6.1352,6.56057,7.34181,8.28329,8.34994,8.97439,8.72322,8.50906,8.92795,9.3711,9.50827,9.38093,8.93687,7.60464,7.39321,6.92918,6.55312,6.65131,6.57988,6.81836,7.18574,7.12305,7.39969,7.39767,6.27492,6.85769,7.14953,7.05707
아일랜드,천연가스[exajoules],exajoules,0.09793,0.11124,0.11627,0.11757,0.12573,0.14415,0.15035,0.15433,0.1532,0.15294,0.14558,0.16525,0.1794,0.18795,0.1784,0.19682,0.17312,0.16885,0.16082,0.15582,0.15755,0.17714,0.18068,0.18758,0.19137,0.19109,0.18354,0.1872,0.17364
아일랜드,수력[exajoules],exajoules,0.00759,0.00769,0.00722,0.00975,0.00901,0.00901,0.0063,0.00958,0.00624,0.00654,0.00651,0.00742,0.00679,0.0098,0.00907,0.00599,0.00702,0.00792,0.00588,0.00691,0.00782,0.00656,0.00663,0.00661,0.00841,0.00882,0.00706,0.00658,0.00873
이탈리아,전체[exajoules],exajoules,6.97103,6.96887,7.08942,7.25249,7.45698,7.55743,7.55113,7.50007,7.73922,7.91107,7.9209,7.88424,7.73388,7.60286,7.09814,7.33224,7.19248,6.99796,6.69096,6.34435,6.53316,6.55895,6.63523,6.6731,6.5504,5.94706,6.36702,6.1857,5.94516
이탈리아,석탄[exajoules],exajoules,0.50727,0.46677,0.47358,0.49162,0.49097,0.52409,0.55691,0.57484,0.62028,0.69485,0.68952,0.69808,0.68345,0.66132,0.51776,0.5725,0.64177,0.65784,0.56665,0.55241,0.51622,0.45984,0.40285,0.36924,0.27912,0.21331,0.23466,0.31098,0.21678
이탈리아,석유[100만 톤],100만 톤,97.76,96.049,97.104,96.664,95.778,94.763,92.874,93.321,92.528,90.50006,87.74495,87.64907,84.74261,79.83224,73.77727,71.71843,69.70841,64.8895,59.0926,56.01109,59.51998,58.77759,59.39049,60.80335,59.08845,48.87787,54.37386,58.2016,57.41306
이탈리아,천연가스[exajoules],exajoules,1.8695,1.92872,2.00267,2.1562,2.3436,2.44363,2.45032,2.4337,2.68319,2.78431,2.9797,2.91812,2.93242,2.91065,2.67543,2.8494,2.67178,2.56884,2.40266,2.12298,2.31536,2.43165,2.57684,2.49171,2.54846,2.43451,2.60545,2.34716,2.10951
이탈리아,수력[exajoules],exajoules,0.4022,0.44749,0.44287,0.43879,0.48292,0.47052,0.49507,0.41526,0.38285,0.43921,0.37179,0.37895,0.33404,0.42107,0.49402,0.51077,0.45508,0.41335,0.51779,0.57097,0.44147,0.40893,0.34681,0.46504,0.4399,0.45036,0.42756,0.26653,0.364
라트비아,전체[exajoules],exajoules,0.16045,0.14927,0.15038,0.16366,0.13894,0.13592,0.14639,0.14768,0.14587,0.164,0.16905,0.16036,0.16533,0.16647,0.15775,0.17881,0.15961,0.16547,0.15925,0.14669,0.15028,0.1602,0.17632,0.15683,0.16141,0.14709,0.15345,0.13851,0.14484
라트비아,석탄[exajoules],exajoules,0.01119,0.01049,0.00937,0.00691,0.00534,0.00551,0.00514,0.00414,0.00372,0.00281,0.00339,0.00363,0.00449,0.00447,0.00358,0.00456,0.00463,0.00384,0.00304,0.00251,0.00196,0.00171,0.00173,0.00203,0.00172,0.00103,0.00081,0.00059,0.00032
라트비아,석유[100만 톤],100만 톤,1.869,1.97,1.745,1.668,1.552,1.265,1.469,1.46,1.471,1.577,1.671,1.57091,1.70396,1.67496,1.52725,1.722,1.579,1.577,1.594,1.602,1.682,1.734,1.77031,1.57485,1.8108,1.58863,1.65773,1.6267,1.62124
라트비아,천연가스[exajoules],exajoules,0.03813,0.03494,0.03494,0.03952,0.03785,0.04584,0.04767,0.05431,0.05402,0.05962,0.05792,0.05986,0.05792,0.05673,0.05203,0.06204,0.05465,0.05138,0.05062,0.0455,0.04588,0.04751,0.04307,0.04938,0.04723,0.03863,0.04172,0.02918,0.02762
라트비아,수력[exajoules],exajoules,0.03126,0.0198,0.03144,0.04594,0.02935,0.03001,0.02996,0.02589,0.02366,0.03225,0.03429,0.02764,0.02782,0.03145,0.03476,0.03517,0.02867,0.03652,0.02857,0.01945,0.01811,0.02437,0.04197,0.02316,0.02,0.02461,0.02551,0.02581,0.03553
리투아니아,전체[exajoules],exajoules,0.35773,0.38988,0.36157,0.38822,0.31743,0.2826,0.32525,0.35272,0.36803,0.37212,0.33962,0.32294,0.35673,0.35217,0.3241,0.23831,0.24731,0.24707,0.2283,0.22034,0.2308,0.23662,0.24894,0.25549,0.25415,0.25306,0.25254,0.23424,0.23876
리투아니아,석탄[exajoules],exajoules,0.01027,0.00944,0.00763,0.00666,0.00568,0.00386,0.00351,0.00566,0.00731,0.00706,0.00774,0.01051,0.01045,0.00886,0.00705,0.00867,0.01004,0.00978,0.01126,0.00952,0.00764,0.00774,0.00829,0.00885,0.00831,0.00649,0.00777,0.0077,0.00472
리투아니아,석유[100만 톤],100만 톤,3.243,3.387,3.398,3.909,3.08,2.413,2.667,2.585,2.431,2.632,2.848,2.801,2.83,3.048,2.632,2.682,2.59,2.619,2.547,2.485,2.734,3.009,3.0947,3.2955,3.2859,3.0791,3.1118,3.1211,3.17089
리투아니아,천연가스[exajoules],exajoules,0.08495,0.09082,0.08384,0.07343,0.0759,0.08643,0.08988,0.09087,0.09857,0.09832,0.1037,0.10277,0.12109,0.10869,0.09134,0.10434,0.11383,0.11115,0.09062,0.08646,0.08654,0.07711,0.08024,0.08059,0.07766,0.08498,0.08021,0.05787,0.05636
리투아니아,수력[exajoules],exajoules,0.00397,0.00347,0.00314,0.00444,0.00441,0.00361,0.00344,0.00371,0.00339,0.00436,0.00465,0.00407,0.00428,0.00407,0.00427,0.0054,0.00477,0.00417,0.00511,0.00388,0.00339,0.00437,0.00577,0.00411,0.00328,0.00284,0.00361,0.00436,0.00421
리투아니아,원자력[exajoules],exajoules,0.12076,0.14242,0.12283,0.13845,0.10074,0.086,0.11531,0.1426,0.15513,0.15033,0.10226,0.08504,0.09605,0.09604,0.1047,,,,,,,,,,,,,,
룩셈부르크,전체[exajoules],exajoules,0.12216,0.12564,0.12297,0.11876,0.12549,0.13394,0.14352,0.1569,0.16453,0.18641,0.18919,0.18586,0.18045,0.17914,0.17133,0.18042,0.17576,0.17263,0.16449,0.15939,0.15492,0.15285,0.15968,0.16715,0.17024,0.14595,0.15557,0.13955,0.13516
룩셈부르크,석탄[exajoules],exajoules,0.02069,0.01949,0.01237,0.00412,0.00416,0.00459,0.00496,0.00309,0.00237,0.00333,0.00325,0.00388,0.00328,0.00314,0.0028,0.00281,0.00245,0.00225,0.00201,0.00224,0.00206,0.00213,0.00197,0.00175,0.00192,0.00161,0.00165,0.00172,0.0014
룩셈부르크,석유[100만 톤],100만 톤,1.765,1.827,1.905,1.98,2.116,2.27629,2.41742,2.46342,2.64642,3.00441,3.08189,2.93228,2.85293,2.87684,2.69308,2.82203,2.8829,2.78313,2.73735,2.6382,2.59108,2.5875,2.70811,2.86717,2.89788,2.35201,2.52464,2.29674,2.22713
룩셈부르크,천연가스[exajoules],exajoules,0.02324,0.02549,0.02612,0.02638,0.02736,0.02811,0.03125,0.04467,0.04521,0.05007,0.04925,0.05151,0.04808,0.04577,0.04658,0.0501,0.04322,0.04401,0.03726,0.0353,0.03219,0.02969,0.02902,0.02862,0.02864,0.02601,0.02804,0.02202,0.02064
룩셈부르크,수력[exajoules],exajoules,0.00094,0.00064,0.00088,0.00122,0.0009,0.00131,0.00125,0.00105,0.00083,0.00108,0.00096,0.00114,0.00119,0.00134,0.00106,0.00108,0.00063,0.00097,0.00117,0.00105,0.00096,0.00111,0.00082,0.00088,0.00101,0.00087,0.00101,0.0006,0.00084
북마케도니아,전체[exajoules],exajoules,0.10314,0.11981,0.10805,0.12213,0.11701,0.11105,0.10449,0.1021,0.11511,0.11368,0.1173,0.11946,0.11836,0.11447,0.1121,0.12204,0.12165,0.11288,0.10843,0.10067,0.10612,0.11013,0.10596,0.10953,0.11181,0.09975,0.10439,0.11027,0.12071
북마케도니아,석탄[exajoules],exajoules,0.05986,0.05792,0.05417,0.07004,0.06108,0.05596,0.06188,0.05379,0.06194,0.05886,0.06108,0.05935,0.0609,0.06242,0.05598,0.05421,0.06191,0.05827,0.04875,0.0451,0.04067,0.03668,0.04009,0.03618,0.04287,0.03171,0.0279,0.03517,0.03709
북마케도니아,석유[100만 톤],100만 톤,0.81008,1.23381,1.03233,0.93441,0.93366,0.96194,0.79525,0.89613,0.86489,0.8833,0.91489,0.96839,1.04403,0.94361,0.95775,0.93602,0.97157,0.94036,0.91722,0.91076,0.97256,1.08086,1.02228,1.07065,1.07236,1.01225,1.0937,1.19256,1.19341
북마케도니아,천연가스[exajoules],exajoules,,,,0.00069,0.00128,0.00207,0.00276,0.00283,0.00252,0.00245,0.00262,0.0028,0.00358,0.00407,0.00269,0.00399,0.00462,0.00479,0.00542,0.00465,0.00469,0.00737,0.00948,0.00874,0.01022,0.0117,0.01485,0.01003,0.0127
북마케도니아,수력[exajoules],exajoules,0.00853,0.00905,0.00958,0.01153,0.01479,0.01245,0.00662,0.00795,0.01435,0.01537,0.01538,0.0169,0.01028,0.0085,0.01277,0.02429,0.01423,0.01028,0.01554,0.01177,0.01808,0.01829,0.01064,0.01706,0.01104,0.01207,0.01367,0.01263,0.01518
네덜란드,전체[exajoules],exajoules,3.50986,3.6616,3.59586,3.62139,3.5776,3.62455,3.76401,3.76582,3.79107,3.91948,4.00407,3.92247,3.98709,3.9398,3.88545,4.21434,4.01433,3.94452,3.82639,3.65879,3.69372,3.75845,3.78794,3.69637,3.68039,3.56452,3.65261,3.43869,3.43628
네덜란드,석탄[exajoules],exajoules,0.373,0.36,0.35,0.357,0.313,0.325,0.346,0.348,0.36,0.355,0.339,0.323,0.352,0.333,0.314,0.316,0.3117,0.3425,0.3427,0.3791,0.4632,0.4294,0.3851,0.3459,0.2689,0.172,0.2344,0.2316,0.15837
네덜란드,석유[100만 톤],100만 톤,37.43182,37.46749,38.97156,39.42559,40.16511,40.80237,42.79382,42.87341,42.85386,44.84739,47.65788,47.55364,48.73082,46.34271,44.182,46.68735,46.74556,45.64245,43.42666,42.44991,41.45699,42.35733,42.64986,41.4637,40.54291,38.50435,38.5275,37.78256,38.75452
네덜란드,천연가스[exajoules],exajoules,1.4689,1.6279,1.5253,1.5062,1.4716,1.4757,1.5055,1.4903,1.5006,1.5364,1.4924,1.4331,1.397,1.454,1.4889,1.6833,1.4734,1.4142,1.4081,1.2358,1.2164,1.2658,1.3067,1.2812,1.3378,1.2994,1.2543,0.9913,0.9278
네덜란드,수력[exajoules],exajoules,0.00094,0.00085,0.00098,0.0012,0.00096,0.00152,0.00124,0.00115,0.00075,0.00099,0.00091,0.00108,0.00109,0.00101,0.00098,0.00104,0.00057,0.00103,0.00112,0.00109,0.0009,0.00096,0.00058,0.00069,0.0007,0.00044,0.00083,0.00047,0.00064
네덜란드,원자력[exajoules],exajoules,0.04104,0.04249,0.0246,0.03891,0.03911,0.04003,0.04032,0.03946,0.04025,0.03805,0.03954,0.0341,0.04103,0.04047,0.04099,0.03806,0.03946,0.03708,0.02722,0.03829,0.03794,0.03662,0.03128,0.03212,0.0356,0.03708,0.0346,0.03743,0.03575
노르웨이,전체[exajoules],exajoules,1.83374,1.68198,1.764,1.83527,1.89219,2.09944,1.86897,1.95637,1.72775,1.7514,2.0095,1.83992,1.9934,2.02225,1.85837,1.79689,1.8159,2.02275,1.88667,1.95439,1.98071,2.01069,2.01989,1.98914,1.86037,2.00645,2.04652,1.91777,1.9911
노르웨이,석탄[exajoules],exajoules,0.04044,0.04021,0.0399,0.0433,0.04058,0.04156,0.03704,0.03212,0.03136,0.03541,0.03024,0.02594,0.02852,0.02939,0.0234,0.0319,0.0354,0.0343,0.0325,0.0356,0.03191,0.03276,0.03425,0.03345,0.03267,0.03232,0.03524,0.03372,0.03462
노르웨이,석유[100만 톤],100만 톤,8.952,9.578,9.617,9.631,9.74389,9.12066,9.55052,9.47666,9.82135,9.43459,9.56079,9.79079,10.04624,9.5434,9.4284,9.97134,9.66309,9.66371,9.78915,9.49282,9.65176,9.35409,9.29633,9.56677,9.14813,8.48012,8.70731,8.89652,8.68546
노르웨이,천연가스[exajoules],exajoules,0.11108,0.12058,0.13925,0.14223,0.13586,0.15253,0.14135,0.15085,0.16253,0.17187,0.15732,0.15594,0.15349,0.15782,0.15118,0.14957,0.14624,0.14689,0.14521,0.15622,0.16568,0.15968,0.16691,0.16115,0.16596,0.16033,0.1532,0.14136,0.13656
노르웨이,수력[exajoules],exajoules,1.29371,1.10563,1.16857,1.23168,1.29288,1.50968,1.27402,1.35942,1.10126,1.12849,1.39871,1.22275,1.36054,1.4066,1.25957,1.16647,1.19451,1.39895,1.25723,1.32117,1.3311,1.37628,1.36396,1.32365,1.18894,1.33238,1.34983,1.19771,1.27251
폴란드,전체[exajoules],exajoules,3.9914,4.19022,4.14915,3.97512,3.8978,3.66309,3.63764,3.59849,3.72314,3.74839,3.82297,3.99729,3.97672,4.04794,3.90669,4.1661,4.1856,4.06054,4.07275,3.92168,3.97085,4.14088,4.34984,4.3995,4.27416,4.10124,4.40913,4.27273,4.11642
폴란드,석탄[exajoules],exajoules,2.94431,3.01375,2.94104,2.65005,2.54244,2.35481,2.32707,2.28302,2.35042,2.28135,2.30768,2.4033,2.34241,2.31186,2.17035,2.30588,2.30118,2.14487,2.23496,2.07017,2.03777,2.07241,2.08397,2.08503,1.85788,1.72227,1.90494,1.78428,1.50595
폴란드,석유[100만 톤],100만 톤,14.935,17.47047,18.18566,20.80635,21.7622,19.96149,19.48444,19.8573,20.16413,21.53272,22.102,23.544,24.129,24.86,24.699,26.021,25.806,24.719,22.928,22.937,24.228,26.609,30.00123,30.77327,31.33177,29.68947,30.94226,32.14683,32.24352
폴란드,천연가스[exajoules],exajoules,0.37659,0.39545,0.39429,0.39834,0.38783,0.41699,0.43445,0.42342,0.47146,0.49742,0.51223,0.51805,0.51819,0.56317,0.54341,0.58438,0.59229,0.6271,0.62678,0.61249,0.61556,0.65727,0.69049,0.71734,0.752,0.75832,0.80546,0.66977,0.70498
폴란드,수력[exajoules],exajoules,0.02009,0.02056,0.02088,0.02458,0.02294,0.02242,0.02459,0.02395,0.01745,0.0216,0.02269,0.02092,0.02394,0.02178,0.02388,0.02918,0.02316,0.02011,0.02393,0.02129,0.01776,0.02061,0.02453,0.01876,0.01858,0.02003,0.02204,0.01847,0.02241
포르투갈,전체[exajoules],exajoules,0.88132,0.9085,0.92295,1.00617,1.02627,1.0585,1.0756,1.06881,1.09864,1.07551,1.07375,1.06515,1.07097,1.02782,1.03764,1.09478,1.04339,0.95208,1.04278,1.05038,1.04228,1.11552,1.08676,1.10774,1.055,0.95489,0.95936,0.94563,0.94845
포르투갈,석탄[exajoules],exajoules,0.17593,0.16412,0.1493,0.14926,0.155,0.15542,0.13291,0.14653,0.14028,0.13879,0.13967,0.13829,0.12037,0.10534,0.11958,0.06898,0.09298,0.12186,0.11094,0.11217,0.13649,0.11916,0.13595,0.11401,0.05227,0.02369,0.00819,0.00029,0.00021
포르투갈,석유[100만 톤],100만 톤,14.0471,13.35043,14.37276,15.81443,16.32344,15.89676,15.97392,16.47,15.51005,15.70636,16.28238,14.39489,14.48568,13.90393,12.87676,12.55235,11.74311,10.68312,10.9586,10.8136,11.06862,11.27451,11.38711,11.33315,11.69424,9.56211,9.80044,10.79803,10.3385
포르투갈,천연가스[exajoules],exajoules,,,0.00362,0.02894,0.08092,0.08312,0.0927,0.11276,0.10873,0.1362,0.15436,0.14826,0.15802,0.17288,0.1717,0.1868,0.18913,0.164,0.15546,0.14853,0.17352,0.18266,0.22822,0.20878,0.22086,0.21732,0.2092,0.2012,0.1613
포르투갈,수력[exajoules],exajoules,0.08881,0.15713,0.1395,0.13821,0.07756,0.12054,0.14842,0.08196,0.16416,0.10238,0.04877,0.11185,0.10207,0.06878,0.0833,0.16135,0.11457,0.05549,0.13471,0.15184,0.08396,0.15153,0.0565,0.11804,0.08368,0.11424,0.11217,0.06146,0.11314
루마니아,전체[exajoules],exajoules,1.99729,1.98505,1.88397,1.72384,1.51622,1.51319,1.53038,1.5887,1.58848,1.64745,1.65762,1.6834,1.62361,1.61927,1.41164,1.42713,1.47003,1.416,1.33048,1.36482,1.37209,1.37191,1.39657,1.41138,1.38174,1.33016,1.40401,1.29647,1.27606
루마니아,석탄[exajoules],exajoules,0.44235,0.44204,0.40169,0.33852,0.29428,0.30793,0.31845,0.34297,0.38382,0.37743,0.35994,0.40771,0.41115,0.39559,0.3154,0.29482,0.34367,0.31682,0.24608,0.24332,0.25232,0.22456,0.22504,0.21464,0.20801,0.1502,0.16966,0.15133,0.11421
루마니아,석유[100만 톤],100만 톤,13.494,12.978,13.659,11.968,9.476,9.979,10.604,10.645,9.425,10.899,10.679,10.31,10.252,10.097,8.857,8.395,8.857,9.006,8.42,8.663,8.833,9.273,9.75664,9.70877,10.11848,9.81023,10.51589,10.58428,10.56346
루마니아,천연가스[exajoules],exajoules,0.80554,0.81301,0.66731,0.62738,0.57489,0.57275,0.55181,0.57061,0.61669,0.58353,0.58294,0.59447,0.53432,0.50909,0.44298,0.45169,0.46495,0.45123,0.41194,0.39143,0.37335,0.37781,0.40645,0.41627,0.3879,0.40545,0.41648,0.34961,0.3271
루마니아,수력[exajoules],exajoules,0.1777,0.16771,0.18639,0.20097,0.1947,0.15731,0.15783,0.16861,0.13843,0.1713,0.2083,0.18803,0.16252,0.17395,0.15618,0.19867,0.14627,0.1191,0.14515,0.18066,0.16125,0.17374,0.13886,0.16824,0.14786,0.14542,0.16402,0.13118,0.17055
루마니아,원자력[exajoules],exajoules,,0.01416,0.05516,0.05421,0.0531,0.05573,0.05527,0.05559,0.04915,0.05523,0.05495,0.05536,0.0753,0.10898,0.11338,0.11145,0.11195,0.10861,0.10939,0.10927,0.10829,0.10437,0.10581,0.10398,0.10272,0.10403,0.102,0.09987,0.10043
러시아,전체[exajoules],exajoules,27.72732,26.68753,25.23962,25.19261,25.51154,25.97073,26.38176,26.27446,26.81448,27.05072,27.01405,28.21297,28.362,28.49265,27.07988,28.13125,29.08997,29.26211,28.91709,29.00794,28.55,29.10983,29.28867,30.35595,30.13211,29.08429,30.00728,31.07586,31.29118
러시아,석탄[exajoules],exajoules,4.99804,4.90549,4.52321,4.23522,4.26957,4.4282,4.31967,4.33778,4.36469,4.18231,3.95965,4.06211,3.93208,4.21687,3.8583,3.78963,3.93601,4.12065,3.78947,3.66638,3.85688,3.73672,3.51398,3.62828,3.56674,3.29124,3.42606,3.84153,3.83389
