,국가별,연도,value
4617,태국,2017,432.4
4618,튀르키예,2017,960
4619,투르크메니스탄,2017,40.5
4620,아랍에미리트,2017,393.7
4621,우즈베키스탄,2017,95.3
4622,베트남,2017,273
4623,예멘,2017,36.5
4624,버뮤다,2017,6.8
4625,캐나다,2017,1620.4
4626,그린란드,2017,2.6
4627,멕시코,2017,1257.9
4628,미국,2017,19085.7
4629,앤티가바부다,2017,1.5
4630,아르헨티나,2017,598.8
4631,아루바,2017,3.2
4632,바하마,2017,11.9
4633,바베이도스,2017,4.9
4634,벨리즈,2017,2.2
4635,볼리비아,2017,35.9
4636,브라질,2017,1766.2
4637,케이맨제도,2017,5
4638,칠레,2017,250.1
4639,콜롬비아,2017,303.7
4640,코스타리카,2017,61.3
4641,쿠바,2017,89.2
4642,도미니카연방,2017,0.5
4643,도미니카공화국,2017,79.4
4644,에콰도르,2017,102.3
4645,엘살바도르,2017,24.6
4646,그레나다,2017,1.1
4647,과테말라,2017,65.8
4648,가이아나,2017,4.6
4649,아이티,2017,15.5
4650,온두라스,2017,22.9
4651,자메이카,2017,14.5
4652,니카라과,2017,14
4653,파나마,2017,59.9
4654,파라과이,2017,39.6
4655,페루,2017,202.3
4656,푸에르토리코,2017,99.1
4657,세인트키츠네비스,2017,1
4658,세인트루시아,2017,1.9
4659,세인트빈센트그레나딘,2017,0.8
4660,수리남,2017,5
4661,트리니다드토바고,2017,23.8
4662,터크스케이커스제도,2017,1
4663,미국령버진아일랜드,2017,3.7
4664,우루과이,2017,59.7
4665,알바니아,2017,12.2
4666,안도라,2017,2.9
4667,오스트리아,2017,398.4
4668,벨라루스,2017,56.4
4669,벨기에,2017,475.8
4670,보스니아-헤르체고비나,2017,17.5
4671,불가리아,2017,53.8
4672,크로아티아,2017,54.7
4673,체코,2017,202.8
4674,덴마크,2017,321.3
4675,에스토니아,2017,25
4676,페로제도,2017,2.7
4677,핀란드,2017,248.8
4678,프랑스,2017,2522.4
4679,독일,2017,3524.5
4680,그리스,2017,196.9
4681,헝가리,2017,133.4
4682,아이슬란드,2017,19.4
4683,아일랜드,2017,325.2
4684,맨섬,2017,7.8
4685,이탈리아,2017,1891.4
4686,코소보,2017,7
4687,라트비아,2017,28.8
4688,리히텐슈타인,2017,-
4689,리투아니아,2017,44.3
4690,룩셈부르크,2017,63.9
4691,북마케도니아,2017,10.5
4692,몰타,2017,12.7
4693,몰도바,2017,8.5
4694,모나코,2017,6.3
4695,네덜란드,2017,805.1
4696,노르웨이,2017,402.4
4697,폴란드,2017,516.5
4698,포르투갈,2017,210.6
4699,루마니아,2017,198
4700,러시아,2017,1391.1
4701,산마리노,2017,1.5
4702,슬로바키아,2017,93.3
4703,슬로베니아,2017,46.6
4704,스페인,2017,1269.2
4705,스웨덴,2017,528.8
4706,스위스,2017,718.1
4707,우크라이나,2017,95.5
4708,영국,2017,3063.4
4709,몬테네그로,2017,4.4
4710,세르비아,2017,41.8
4711,알제리,2017,197.7
4712,앙골라,2017,88
4713,베냉,2017,12.4
4714,보츠와나,2017,15.1
4715,부르키나파소,2017,13.3
4716,부룬디,2017,3.1
4717,카메룬,2017,34.9
4718,카보베르데,2017,1.9
4719,중앙아프리카공화국,2017,1.9
4720,차드,2017,10
4721,코모로,2017,1
4722,콩고,2017,10.7
4723,콩고민주공화국,2017,40.3
4724,코트디부아르,2017,52.7
4725,지부티,2017,2.7
4726,이집트,2017,358.1
4727,적도기니,2017,11.3
4728,에리트레아,2017,-
4729,에티오피아,2017,77.4
4730,가봉,2017,14.8
4731,감비아,2017,1.5
4732,가나,2017,55.2
4733,기니,2017,10.7
4734,기니비사우,2017,1.3
4735,케냐,2017,75.9
4736,레소토,2017,2.4
4737,라이베리아,2017,3.3
4738,리비아,2017,63.6
4739,마다가스카르,2017,12.2
4740,말라위,2017,9.8
4741,말리,2017,14.6
4742,모리타니,2017,6.6
4743,모리셔스,2017,13
4744,모로코,2017,116.6
4745,모잠비크,2017,17.4
4746,나미비아,2017,11.2
4747,니제르,2017,10.8
4748,나이지리아,2017,489
4749,르완다,2017,9.4
4750,상투메프린시페,2017,0.3
4751,세네갈,2017,20.3
4752,세이셸,2017,1.7
4753,시에라리온,2017,4.7
4754,소말리아,2017,8.1
4755,남아프리카공화국,2017,353.1
4756,남수단,2017,-
4757,수단,2017,53.9
4758,에스와티니,2017,4.2
4759,탄자니아,2017,54.1
4760,토고,2017,6.2
4761,튀니지,2017,47.3
4762,우간다,2017,35
4763,잠비아,2017,22.8
4764,짐바브웨,2017,21
4765,미국령사모아,2017,0.6
4766,오스트레일리아,2017,1421.6
4767,피지,2017,5.1
4768,프랑스령폴리네시아,2017,5.7
4769,괌,2017,5.9
4770,키리바시,2017,0.2
4771,마셜제도,2017,0.2
4772,미크로네시아,2017,0.3
4773,나우루,2017,0.1
4774,뉴칼레도니아,2017,-
4775,뉴질랜드,2017,191.1
4776,북마리아나제도,2017,1.4
4777,팔라우,2017,0.3
4778,파푸아뉴기니,2017,23.7
4779,사모아,2017,0.9
4780,솔로몬제도,2017,1.4
4781,통가,2017,0.5
4782,투발루,2017,0
4783,바누아투,2017,0.8
4784,대한민국,2018,1824
4785,아프가니스탄,2018,20.3
4786,아르메니아,2018,12
4787,아제르바이잔,2018,52.3
4788,바레인,2018,34.2
4789,방글라데시,2018,239.1
4790,부탄,2018,2.5
4791,브루나이,2018,12.8
4792,캄보디아,2018,22.2
4793,중국,2018,13493.4
4794,키프로스,2018,23.7
4795,동티모르,2018,1.6
4796,조지아,2018,17.6
4797,홍콩,2018,337.5
4798,인도,2018,2589
4799,인도네시아,2018,999.2
4800,이란,2018,448.1
4801,이라크,2018,191.2
4802,이스라엘,2018,344.2
4803,일본,2018,4582.8
4804,요르단,2018,41.1
4805,카자흐스탄,2018,202
4806,쿠웨이트,2018,115.1
4807,키르기스스탄,2018,7.6
4808,라오스,2018,17.5
4809,레바논,2018,50.2
4810,마카오,2018,52.3
4811,말레이시아,2018,349.2
4812,몰디브,2018,5.1
4813,몽골,2018,13.4
4814,미얀마,2018,71.2
4815,네팔,2018,28.7
4816,오만,2018,84
4817,파키스탄,2018,354.4
4818,필리핀,2018,373.4
4819,카타르,2018,166.2
4820,사우디아라비아,2018,710.3
4821,싱가포르,2018,345.2
4822,스리랑카,2018,97.4
4823,시리아,2018,15.5
4824,타지키스탄,2018,10.2
4825,태국,2018,450.7
4826,튀르키예,2018,989
4827,투르크메니스탄,2018,43
4828,아랍에미리트,2018,398.9
4829,우즈베키스탄,2018,100.9
4830,베트남,2018,293.4
4831,예멘,2018,36.8
4832,버뮤다,2018,6.8
4833,캐나다,2018,1664.8
4834,그린란드,2018,2.6
4835,멕시코,2018,1282.7
4836,미국,2018,19651.9
4837,앤티가바부다,2018,1.6
4838,아르헨티나,2018,583.1
4839,아루바,2018,3.3
4840,바하마,2018,12.2
4841,바베이도스,2018,4.8
4842,벨리즈,2018,2.2
4843,볼리비아,2018,37.4
4844,브라질,2018,1797.7
4845,케이맨제도,2018,5.2
4846,칠레,2018,260
4847,콜롬비아,2018,311.5
4848,코스타리카,2018,62.9
4849,쿠바,2018,91.2
4850,도미니카연방,2018,0.5
4851,도미니카공화국,2018,85
4852,에콰도르,2018,103.4
4853,엘살바도르,2018,25.2
4854,그레나다,2018,1.1
4855,과테말라,2018,68.1
4856,가이아나,2018,4.8
4857,아이티,2018,15.8
4858,온두라스,2018,23.7
4859,자메이카,2018,14.8
4860,니카라과,2018,13.5
4861,파나마,2018,62.2
4862,파라과이,2018,40.8
4863,페루,2018,210.3
4864,푸에르토리코,2018,94.8
4865,세인트키츠네비스,2018,1
4866,세인트루시아,2018,2
4867,세인트빈센트그레나딘,2018,0.9
4868,수리남,2018,5.2
4869,트리니다드토바고,2018,23.6
4870,터크스케이커스제도,2018,1
4871,미국령버진아일랜드,2018,3.8
4872,우루과이,2018,59.8
4873,알바니아,2018,12.7
4874,안도라,2018,2.9
4875,오스트리아,2018,408
4876,벨라루스,2018,58.2
4877,벨기에,2018,484.3
4878,보스니아-헤르체고비나,2018,18.2
4879,불가리아,2018,55.2
4880,크로아티아,2018,56.3
4881,체코,2018,209.3
4882,덴마크,2018,327.7
4883,에스토니아,2018,25.9
4884,페로제도,2018,2.8
4885,핀란드,2018,251.7
4886,프랑스,2018,2569.5
4887,독일,2018,3559
4888,그리스,2018,200.1
4889,헝가리,2018,140.5
4890,아이슬란드,2018,20.4
4891,아일랜드,2018,352.8
4892,맨섬,2018,8
4893,이탈리아,2018,1908.9
4894,코소보,2018,7.2
4895,라트비아,2018,30
4896,리히텐슈타인,2018,-
4897,리투아니아,2018,46.1
4898,룩셈부르크,2018,64.7
4899,북마케도니아,2018,10.8
4900,몰타,2018,13.7
4901,몰도바,2018,8.8
4902,모나코,2018,6.6
4903,네덜란드,2018,824.1
4904,노르웨이,2018,405.7
4905,폴란드,2018,547.2
4906,포르투갈,2018,216.6
4907,루마니아,2018,209.9
4908,러시아,2018,1430.1
4909,산마리노,2018,1.5
4910,슬로바키아,2018,97.1
4911,슬로베니아,2018,48.7
4912,스페인,2018,1298.2
4913,스웨덴,2018,539.1
4914,스위스,2018,738.7
4915,우크라이나,2018,98.8
4916,영국,2018,3106.4
4917,몬테네그로,2018,4.6
4918,세르비아,2018,43.7
4919,알제리,2018,200.5
4920,앙골라,2018,86.9
4921,베냉,2018,13.3
4922,보츠와나,2018,15.7
4923,부르키나파소,2018,14.2
4924,부룬디,2018,3.2
4925,카메룬,2018,36.2
4926,카보베르데,2018,2
4927,중앙아프리카공화국,2018,1.9
4928,차드,2018,10.2
4929,코모로,2018,1.1
4930,콩고,2018,10.5
4931,콩고민주공화국,2018,42.6
4932,코트디부아르,2018,55.3
4933,지부티,2018,2.9
4934,이집트,2018,377.1
4935,적도기니,2018,10.6
4936,에리트레아,2018,-
4937,에티오피아,2018,82.7
4938,가봉,2018,14.9
4939,감비아,2018,1.6
4940,가나,2018,58.6
4941,기니,2018,11.4
4942,기니비사우,2018,1.3
4943,케냐,2018,80.2
4944,레소토,2018,2.3
4945,라이베리아,2018,3.3
4946,리비아,2018,68.6
4947,마다가스카르,2018,12.6
4948,말라위,2018,10.3
4949,말리,2018,15.3
4950,모리타니,2018,7
4951,모리셔스,2018,13.5
4952,모로코,2018,120.2
4953,모잠비크,2018,18
4954,나미비아,2018,11.3
4955,니제르,2018,11.5
4956,나이지리아,2018,498.4
4957,르완다,2018,10.2
4958,상투메프린시페,2018,0.3
4959,세네갈,2018,21.6
4960,세이셸,2018,1.8
4961,시에라리온,2018,4.9
4962,소말리아,2018,8.4
4963,남아프리카공화국,2018,358.6
4964,남수단,2018,-
4965,수단,2018,52.5
4966,에스와티니,2018,4.3
4967,탄자니아,2018,57.1
4968,토고,2018,6.5
4969,튀니지,2018,48.6
4970,우간다,2018,37.2
4971,잠비아,2018,23.7
4972,짐바브웨,2018,22
4973,미국령사모아,2018,0.6
4974,오스트레일리아,2018,1462.9
4975,피지,2018,5.2
4976,프랑스령폴리네시아,2018,5.8
4977,괌,2018,5.8
4978,키리바시,2018,0.2
4979,마셜제도,2018,0.2
4980,미크로네시아,2018,0.3
4981,나우루,2018,0.1
4982,뉴칼레도니아,2018,-
4983,뉴질랜드,2018,197.7
4984,북마리아나제도,2018,1.2
4985,팔라우,2018,0.3
4986,파푸아뉴기니,2018,23.7
4987,사모아,2018,0.9
4988,솔로몬제도,2018,1.5
4989,통가,2018,0.5
4990,투발루,2018,0
4991,바누아투,2018,0.8
4992,대한민국,2019,1750.6
4993,아프가니스탄,2019,21.1
4994,아르메니아,2019,12.9
4995,아제르바이잔,2019,53.6
4996,바레인,2019,34.9
4997,방글라데시,2019,258
4998,부탄,2019,2.6
4999,브루나이,2019,13.3
5000,캄보디아,2019,23.8
5001,중국,2019,14296.4
5002,키프로스,2019,25
5003,동티모르,2019,2
5004,조지아,2019,18.5
5005,홍콩,2019,331.8
5006,인도,2019,2689.2
5007,인도네시아,2019,1049.3
5008,이란,2019,434.3
5009,이라크,2019,201.8
5010,이스라엘,2019,358.5
5011,일본,2019,4564.3
5012,요르단,2019,41.8
5013,카자흐스탄,2019,211.1
5014,쿠웨이트,2019,116.7
5015,키르기스스탄,2019,7.9
5016,라오스,2019,18.5
5017,레바논,2019,46.7
5018,마카오,2019,51
5019,말레이시아,2019,364.6
5020,몰디브,2019,5.5
5021,몽골,2019,14.2
5022,미얀마,2019,75.9
5023,네팔,2019,30.6
5024,오만,2019,83.1
5025,파키스탄,2019,363.2
5026,필리핀,2019,396.2
5027,카타르,2019,167.4
5028,사우디아라비아,2019,718.1
5029,싱가포르,2019,349.8
5030,스리랑카,2019,97.2
5031,시리아,2019,15.7
5032,타지키스탄,2019,10.9
5033,태국,2019,460.2
5034,튀르키예,2019,997.1
5035,투르크메니스탄,2019,45.7
5036,아랍에미리트,2019,403.3
5037,우즈베키스탄,2019,107
5038,베트남,2019,314.9
5039,예멘,2019,-
5040,버뮤다,2019,6.8
5041,캐나다,2019,1696.6
5042,그린란드,2019,2.7
5043,멕시코,2019,1279.5
5044,미국,2019,20136.7
5045,앤티가바부다,2019,1.7
5046,아르헨티나,2019,571.5
5047,아루바,2019,3.2
5048,바하마,2019,12
5049,바베이도스,2019,4.9
5050,벨리즈,2019,2.3
5051,볼리비아,2019,38.2
5052,브라질,2019,1819.7
5053,케이맨제도,2019,5.4
5054,칠레,2019,261.7
5055,콜롬비아,2019,321.4
5056,코스타리카,2019,64.4
5057,쿠바,2019,91
5058,도미니카연방,2019,0.6
5059,도미니카공화국,2019,89.3
5060,에콰도르,2019,103.5
5061,엘살바도르,2019,25.8
5062,그레나다,2019,1.1
5063,과테말라,2019,70.8
5064,가이아나,2019,5.1
5065,아이티,2019,15.5
5066,온두라스,2019,24.3
5067,자메이카,2019,14.9
5068,니카라과,2019,13.1
5069,파나마,2019,64.2
5070,파라과이,2019,40.7
5071,페루,2019,215
5072,푸에르토리코,2019,96.4
5073,세인트키츠네비스,2019,1
5074,세인트루시아,2019,2
5075,세인트빈센트그레나딘,2019,0.9
5076,수리남,2019,5.3
5077,트리니다드토바고,2019,23.7
5078,터크스케이커스제도,2019,1.1
5079,미국령버진아일랜드,2019,3.9
5080,우루과이,2019,60.3
5081,알바니아,2019,13
5082,안도라,2019,3
5083,오스트리아,2019,413.9
5084,벨라루스,2019,59
5085,벨기에,2019,495.2
5086,보스니아-헤르체고비나,2019,18.7
5087,불가리아,2019,57.5
5088,크로아티아,2019,58.2
5089,체코,2019,215.6
5090,덴마크,2019,332.6
5091,에스토니아,2019,27
5092,페로제도,2019,2.9
5093,핀란드,2019,254.7
5094,프랑스,2019,2616.8
5095,독일,2019,3597.3
5096,그리스,2019,203.9
5097,헝가리,2019,147.4
5098,아이슬란드,2019,20.7
5099,아일랜드,2019,371.5
5100,맨섬,2019,8
5101,이탈리아,2019,1918.2
5102,코소보,2019,7.5
5103,라트비아,2019,30.2
5104,리히텐슈타인,2019,-
5105,리투아니아,2019,48.2
5106,룩셈부르크,2019,66.6
5107,북마케도니아,2019,11.2
5108,몰타,2019,14.6
5109,몰도바,2019,9.2
5110,모나코,2019,7.1
5111,네덜란드,2019,840.3
5112,노르웨이,2019,410.2
5113,폴란드,2019,571.5
5114,포르투갈,2019,222.4
5115,루마니아,2019,218
5116,러시아,2019,1461.6
5117,산마리노,2019,1.5
5118,슬로바키아,2019,99.5
5119,슬로베니아,2019,50.4
5120,스페인,2019,1323.9
5121,스웨덴,2019,549.8
5122,스위스,2019,747.1
5123,우크라이나,2019,101.9
5124,영국,2019,3157.4
5125,몬테네그로,2019,4.8
5126,세르비아,2019,45.6
5127,알제리,2019,202.3
5128,앙골라,2019,86.3
5129,베냉,2019,14.2
5130,보츠와나,2019,16.2
5131,부르키나파소,2019,15
5132,부룬디,2019,3.2
5133,카메룬,2019,37.5
5134,카보베르데,2019,2.1
5135,중앙아프리카공화국,2019,2
5136,차드,2019,10.5
5137,코모로,2019,1.1
5138,콩고,2019,10.6
5139,콩고민주공화국,2019,44.5
5140,코트디부아르,2019,59
5141,지부티,2019,3
5142,이집트,2019,398.1
5143,적도기니,2019,10.1
5144,에리트레아,2019,-
5145,에티오피아,2019,89.6
5146,가봉,2019,15.5
5147,감비아,2019,1.7
5148,가나,2019,62.5
5149,기니,2019,12.1
5150,기니비사우,2019,1.4
5151,케냐,2019,84.3
5152,레소토,2019,2.3
5153,라이베리아,2019,3.2
5154,리비아,2019,64.5
5155,마다가스카르,2019,13.2
5156,말라위,2019,10.8
5157,말리,2019,16
5158,모리타니,2019,7.2
5159,모리셔스,2019,13.9
5160,모로코,2019,123.7
5161,모잠비크,2019,18.4
5162,나미비아,2019,11.2
5163,니제르,2019,12.2
5164,나이지리아,2019,509.4
5165,르완다,2019,11.2
5166,상투메프린시페,2019,0.3
5167,세네갈,2019,22.6
5168,세이셸,2019,1.9
5169,시에라리온,2019,5.1
5170,소말리아,2019,8.7
5171,남아프리카공화국,2019,359.5
5172,남수단,2019,-
5173,수단,2019,51.3
5174,에스와티니,2019,4.4
5175,탄자니아,2019,60.4
5176,토고,2019,6.9
5177,튀니지,2019,49.3
5178,우간다,2019,39.6
5179,잠비아,2019,24.1
5180,짐바브웨,2019,20.6
5181,미국령사모아,2019,0.6
5182,오스트레일리아,2019,1494.8
5183,피지,2019,5.2
5184,프랑스령폴리네시아,2019,6
5185,괌,2019,6
5186,키리바시,2019,0.2
5187,마셜제도,2019,0.2
5188,미크로네시아,2019,0.3
5189,나우루,2019,0.1
5190,뉴칼레도니아,2019,-
5191,뉴질랜드,2019,202.4
5192,북마리아나제도,2019,1
5193,팔라우,2019,0.3
5194,파푸아뉴기니,2019,24.7
5195,사모아,2019,0.9
5196,솔로몬제도,2019,1.5
5197,통가,2019,0.5
5198,투발루,2019,0
5199,바누아투,2019,0.9
5200,대한민국,2020,1744.4
5201,아프가니스탄,2020,20.6
5202,아르메니아,2020,11.9
5203,아제르바이잔,2020,51.3
5204,바레인,2020,33.3
5205,방글라데시,2020,266.9
5206,부탄,2020,2.4
5207,브루나이,2020,13.4
5208,캄보디아,2020,23
5209,중국,2020,14616.4
5210,키프로스,2020,24.2
5211,동티모르,2020,2.6
5212,조지아,2020,17.3
5213,홍콩,2020,310.1
5214,인도,2020,2533.8
5215,인도네시아,2020,1027.7
5216,이란,2020,448.8
5217,이라크,2020,177.5
5218,이스라엘,2020,351.8
5219,일본,2020,4375
5220,요르단,2020,41.4
5221,카자흐스탄,2020,205.8
5222,쿠웨이트,2020,110.6
5223,키르기스스탄,2020,7.4
5224,라오스,2020,18.6
5225,레바논,2020,36.7
5226,마카오,2020,23.3
5227,말레이시아,2020,344.7
5228,몰디브,2020,3.7
5229,몽골,2020,13.5
5230,미얀마,2020,69
5231,네팔,2020,29.9
5232,오만,2020,80.2
5233,파키스탄,2020,358.6
5234,필리핀,2020,358.5
5235,카타르,2020,161.4
5236,사우디아라비아,2020,692.4
5237,싱가포르,2020,336.3
5238,스리랑카,2020,92.7
5239,시리아,2020,15.7
5240,타지키스탄,2020,11.4
5241,태국,2020,432.4
5242,튀르키예,2020,1015.6
5243,투르크메니스탄,2020,48.4
5244,아랍에미리트,2020,383.3
5245,우즈베키스탄,2020,109.1
5246,베트남,2020,324
5247,예멘,2020,-
5248,버뮤다,2020,6.4
5249,캐나다,2020,1611.1
5250,그린란드,2020,2.7
5251,멕시코,2020,1169.1
5252,미국,2020,19691
5253,앤티가바부다,2020,1.4
5254,아르헨티나,2020,514.9
5255,아루바,2020,2.5
5256,바하마,2020,9.5
5257,바베이도스,2020,4.3
5258,벨리즈,2020,2
5259,볼리비아,2020,34.9
5260,브라질,2020,1760.1
5261,케이맨제도,2020,5.2
5262,칠레,2020,245.6
5263,콜롬비아,2020,298.3
5264,코스타리카,2020,61.6
5265,쿠바,2020,81.1
5266,도미니카연방,2020,0.5
5267,도미니카공화국,2020,83.3
5268,에콰도르,2020,94
5269,엘살바도르,2020,23.7
5270,그레나다,2020,1
5271,과테말라,2020,69.5
5272,가이아나,2020,7.3
5273,아이티,2020,15
5274,온두라스,2020,22.2
5275,자메이카,2020,13.5
5276,니카라과,2020,12.9
5277,파나마,2020,52.9
5278,파라과이,2020,40.3
5279,페루,2020,191.5
5280,푸에르토리코,2020,92.4
5281,세인트키츠네비스,2020,0.9
5282,세인트루시아,2020,1.5
5283,세인트빈센트그레나딘,2020,0.8
5284,수리남,2020,4.4
5285,트리니다드토바고,2020,21.6
5286,터크스케이커스제도,2020,0.8
5287,미국령버진아일랜드,2020,3.8
5288,우루과이,2020,55.9
5289,알바니아,2020,12.5
5290,안도라,2020,2.7
5291,오스트리아,2020,386.5
5292,벨라루스,2020,58.6
5293,벨기에,2020,468.9
5294,보스니아-헤르체고비나,2020,18.1
5295,불가리아,2020,55.2
5296,크로아티아,2020,53.3
5297,체코,2020,203.8
5298,덴마크,2020,324.5
5299,에스토니아,2020,26.7
5300,페로제도,2020,2.8
5301,핀란드,2020,248.7
5302,프랑스,2020,2419.5
5303,독일,2020,3459.7
5304,그리스,2020,184.9
5305,헝가리,2020,140.8
5306,아이슬란드,2020,19.3
5307,아일랜드,2020,396
5308,맨섬,2020,7.3
5309,이탈리아,2020,1746
5310,코소보,2020,7.1
5311,라트비아,2020,29.1
5312,리히텐슈타인,2020,-
5313,리투아니아,2020,48.2
5314,룩셈부르크,2020,66
5315,북마케도니아,2020,10.7
5316,몰타,2020,13.4
5317,몰도바,2020,8.4
5318,모나코,2020,6.2
5319,네덜란드,2020,807.6
5320,노르웨이,2020,405
5321,폴란드,2020,560
5322,포르투갈,2020,203.9
5323,루마니아,2020,210
5324,러시아,2020,1422.8
5325,산마리노,2020,1.4
5326,슬로바키아,2020,96.2
5327,슬로베니아,2020,48.3
5328,스페인,2020,1176.1
5329,스웨덴,2020,537.9
5330,스위스,2020,731.1
5331,우크라이나,2020,98.1
5332,영국,2020,2830.3
5333,몬테네그로,2020,4
5334,세르비아,2020,45.2
5335,알제리,2020,192.2
5336,앙골라,2020,81.4
5337,베냉,2020,14.7
5338,보츠와나,2020,14.8
5339,부르키나파소,2020,15.3
5340,부룬디,2020,3.2
5341,카메룬,2020,37.6
5342,카보베르데,2020,1.7
5343,중앙아프리카공화국,2020,2
5344,차드,2020,10.4
5345,코모로,2020,1.1
5346,콩고,2020,9.9
5347,콩고민주공화국,2020,45.3
5348,코트디부아르,2020,59.4
5349,지부티,2020,3.1
5350,이집트,2020,412.2
5351,적도기니,2020,9.6
5352,에리트레아,2020,-
5353,에티오피아,2020,95.1
5354,가봉,2020,15.2
5355,감비아,2020,1.7
5356,가나,2020,62.8
5357,기니,2020,12.7
5358,기니비사우,2020,1.4
5359,케냐,2020,84
5360,레소토,2020,2.1
5361,라이베리아,2020,3.1
5362,리비아,2020,26.9
5363,마다가스카르,2020,12.2
5364,말라위,2020,10.9
5365,말리,2020,15.8
5366,모리타니,2020,7.1
5367,모리셔스,2020,11.9
5368,모로코,2020,114.8
5369,모잠비크,2020,18.2
5370,나미비아,2020,10.3
5371,니제르,2020,12.6
5372,나이지리아,2020,500.2
5373,르완다,2020,10.8
5374,상투메프린시페,2020,0.3
5375,세네갈,2020,22.9
5376,세이셸,2020,1.7
5377,시에라리온,2020,5
5378,소말리아,2020,8.5
5379,남아프리카공화국,2020,338
5380,남수단,2020,-
5381,수단,2020,49.4
5382,에스와티니,2020,4.3
5383,탄자니아,2020,61.6
5384,토고,2020,7
5385,튀니지,2020,45.1
5386,우간다,2020,40.8
5387,잠비아,2020,23.4
5388,짐바브웨,2020,19
5389,미국령사모아,2020,0.7
5390,오스트레일리아,2020,1489.8
5391,피지,2020,4.3
5392,프랑스령폴리네시아,2020,5.5
5393,괌,2020,5.3
5394,키리바시,2020,0.2
5395,마셜제도,2020,0.2
5396,미크로네시아,2020,0.3
5397,나우루,2020,0.1
5398,뉴칼레도니아,2020,-
5399,뉴질랜드,2020,201.6
5400,북마리아나제도,2020,0.7
5401,팔라우,2020,0.3
5402,파푸아뉴기니,2020,23.9
5403,사모아,2020,0.9
5404,솔로몬제도,2020,1.4
5405,통가,2020,0.5
5406,투발루,2020,0
5407,바누아투,2020,0.8
5408,대한민국,2021,1941.5
5409,아프가니스탄,2021,16.3
5410,아르메니아,2021,12.6
5411,아제르바이잔,2021,54.2
5412,바레인,2021,34.2
5413,방글라데시,2021,285.4
5414,부탄,2021,2.5
5415,브루나이,2021,13.2
5416,캄보디아,2021,23.7
5417,중국,2021,15851.3
5418,키프로스,2021,26.5
5419,동티모르,2021,2.7
5420,조지아,2021,19.2
5421,홍콩,2021,330.1
5422,인도,2021,2779.3
5423,인도네시아,2021,1065.7
5424,이란,2021,469.9
5425,이라크,2021,180.1
5426,이스라엘,2021,382.1
5427,일본,2021,4487
5428,요르단,2021,42.9
5429,카자흐스탄,2021,214.7
5430,쿠웨이트,2021,112.4
5431,키르기스스탄,2021,7.8
5432,라오스,2021,19.1
5433,레바논,2021,34.2
5434,마카오,2021,28.7
5435,말레이시아,2021,356.1
5436,몰디브,2021,5.1
5437,몽골,2021,13.7
5438,미얀마,2021,60.7
5439,네팔,2021,31.3
5440,오만,2021,82.7
5441,파키스탄,2021,382
5442,필리핀,2021,379
5443,카타르,2021,164
5444,사우디아라비아,2021,727.6
5445,싱가포르,2021,368.9
5446,스리랑카,2021,96.6
5447,시리아,2021,15.9
5448,타지키스탄,2021,12.5
5449,태국,2021,439.2
5450,튀르키예,2021,1131.8
5451,투르크메니스탄,2021,51.4
5452,아랍에미리트,2021,400
5453,우즈베키스탄,2021,117.2
5454,베트남,2021,332.2
5455,예멘,2021,-
5456,버뮤다,2021,6.7
5457,캐나다,2021,1696.3
5458,그린란드,2021,2.7
5459,멕시코,2021,1236.2
5460,미국,2021,20833.1
5461,앤티가바부다,2021,1.5
5462,아르헨티나,2021,570.1
5463,아루바,2021,3.1
5464,바하마,2021,10.9
5465,바베이도스,2021,4.2
5466,벨리즈,2021,2.3
5467,볼리비아,2021,37
5468,브라질,2021,1843.9
5469,케이맨제도,2021,5.4
5470,칠레,2021,273.4
5471,콜롬비아,2021,330.5
5472,코스타리카,2021,66.5
5473,쿠바,2021,82.1
5474,도미니카연방,2021,0.5
5475,도미니카공화국,2021,93.5
5476,에콰도르,2021,103.2
5477,엘살바도르,2021,26.6
5478,그레나다,2021,1
5479,과테말라,2021,75.1
5480,가이아나,2021,8.7
5481,아이티,2021,14.7
5482,온두라스,2021,24.9
5483,자메이카,2021,14.1
5484,니카라과,2021,14.2
5485,파나마,2021,61.2
5486,파라과이,2021,42
5487,페루,2021,217.1
5488,푸에르토리코,2021,92.7
5489,세인트키츠네비스,2021,0.9
5490,세인트루시아,2021,1.7
5491,세인트빈센트그레나딘,2021,0.8
5492,수리남,2021,4.3
5493,트리니다드토바고,2021,21.4
5494,터크스케이커스제도,2021,0.9
5495,미국령버진아일랜드,2021,3.9
5496,우루과이,2021,59
5497,알바니아,2021,13.7
5498,안도라,2021,2.9
5499,오스트리아,2021,402.9
5500,벨라루스,2021,60.1
5501,벨기에,2021,501.4
5502,보스니아-헤르체고비나,2021,19.5
5503,불가리아,2021,59.4
5504,크로아티아,2021,60.2
5505,체코,2021,211
5506,덴마크,2021,346.8
5507,에스토니아,2021,28.6
5508,페로제도,2021,3
5509,핀란드,2021,255.8
5510,프랑스,2021,2575.2
5511,독일,2021,3569.1
5512,그리스,2021,200.4
5513,헝가리,2021,150.7
5514,아이슬란드,2021,20.3
5515,아일랜드,2021,456
5516,맨섬,2021,7.6
5517,이탈리아,2021,1891.1
5518,코소보,2021,7.9
5519,라트비아,2021,31.1
5520,리히텐슈타인,2021,-
5521,리투아니아,2021,51.2
5522,룩셈부르크,2021,70.7
5523,북마케도니아,2021,11.1
5524,몰타,2021,15.1
