,국가별,항목,단위,연도,value
1595,포르투갈,석탄[exajoules],exajoules,1998,0.14926
1596,포르투갈,석유[100만 톤],100만 톤,1998,15.81443
1597,포르투갈,천연가스[exajoules],exajoules,1998,0.02894
1598,포르투갈,수력[exajoules],exajoules,1998,0.13821
1599,루마니아,전체[exajoules],exajoules,1998,1.72384
1600,루마니아,석탄[exajoules],exajoules,1998,0.33852
1601,루마니아,석유[100만 톤],100만 톤,1998,11.968
1602,루마니아,천연가스[exajoules],exajoules,1998,0.62738
1603,루마니아,수력[exajoules],exajoules,1998,0.20097
1604,루마니아,원자력[exajoules],exajoules,1998,0.05421
1605,러시아,전체[exajoules],exajoules,1998,25.19261
1606,러시아,석탄[exajoules],exajoules,1998,4.23522
1607,러시아,석유[100만 톤],100만 톤,1998,123.10644
1608,러시아,천연가스[exajoules],exajoules,1998,12.94453
1609,러시아,수력[exajoules],exajoules,1998,1.68723
1610,러시아,원자력[exajoules],exajoules,1998,1.0595
1611,슬로바키아,전체[exajoules],exajoules,1998,0.75428
1612,슬로바키아,석탄[exajoules],exajoules,1998,0.19176
1613,슬로바키아,석유[100만 톤],100만 톤,1998,3.785
1614,슬로바키아,천연가스[exajoules],exajoules,1998,0.23737
1615,슬로바키아,수력[exajoules],exajoules,1998,0.04542
1616,슬로바키아,원자력[exajoules],exajoules,1998,0.11639
1617,슬로베니아,전체[exajoules],exajoules,1998,0.28794
1618,슬로베니아,석탄[exajoules],exajoules,1998,0.0598
1619,슬로베니아,석유[100만 톤],100만 톤,1998,2.426
1620,슬로베니아,천연가스[exajoules],exajoules,1998,0.03424
1621,슬로베니아,수력[exajoules],exajoules,1998,0.03673
1622,슬로베니아,원자력[exajoules],exajoules,1998,0.05127
1623,스페인,전체[exajoules],exajoules,1998,4.95916
1624,스페인,석탄[exajoules],exajoules,1998,0.73231
1625,스페인,석유[100만 톤],100만 톤,1998,64.55538
1626,스페인,천연가스[exajoules],exajoules,1998,0.48595
1627,스페인,수력[exajoules],exajoules,1998,0.36199
1628,스페인,원자력[exajoules],exajoules,1998,0.60262
1629,스웨덴,전체[exajoules],exajoules,1998,2.53985
1630,스웨덴,석탄[exajoules],exajoules,1998,0.111
1631,스웨덴,석유[100만 톤],100만 톤,1998,18.796
1632,스웨덴,천연가스[exajoules],exajoules,1998,0.02969
1633,스웨덴,수력[exajoules],exajoules,1998,0.79565
1634,스웨덴,원자력[exajoules],exajoules,1998,0.75165
1635,스위스,전체[exajoules],exajoules,1998,1.28637
1636,스위스,석탄[exajoules],exajoules,1998,0.00381
1637,스위스,석유[100만 톤],100만 톤,1998,13.003
1638,스위스,천연가스[exajoules],exajoules,1998,0.08899
1639,스위스,수력[exajoules],exajoules,1998,0.35635
1640,스위스,원자력[exajoules],exajoules,1998,0.26202
1641,우크라이나,전체[exajoules],exajoules,1998,5.77675
1642,우크라이나,석탄[exajoules],exajoules,1998,1.60644
1643,우크라이나,석유[100만 톤],100만 톤,1998,16.756
1644,우크라이나,천연가스[exajoules],exajoules,1998,2.51102
1645,우크라이나,수력[exajoules],exajoules,1998,0.16754
1646,우크라이나,원자력[exajoules],exajoules,1998,0.76857
1647,영국,전체[exajoules],exajoules,1998,9.54582
1648,영국,석탄[exajoules],exajoules,1998,1.61529
1649,영국,석유[100만 톤],100만 톤,1998,80.653
1650,영국,천연가스[exajoules],exajoules,1998,3.30986
1651,영국,수력[exajoules],exajoules,1998,0.05448
1652,영국,원자력[exajoules],exajoules,1998,1.01625
1653,알제리,전체[exajoules],exajoules,1998,1.11006
1654,알제리,석탄[exajoules],exajoules,1998,0.02294
1655,알제리,석유[100만 톤],100만 톤,1998,8.217
1656,알제리,천연가스[exajoules],exajoules,1998,0.72245
1657,알제리,수력[exajoules],exajoules,1998,0.00229
1658,이집트,전체[exajoules],exajoules,1998,1.80111
1659,이집트,석탄[exajoules],exajoules,1998,0.03326
1660,이집트,석유[100만 톤],100만 톤,1998,27.327
1661,이집트,천연가스[exajoules],exajoules,1998,0.47471
1662,이집트,수력[exajoules],exajoules,1998,0.12885
1663,모로코,전체[exajoules],exajoules,1998,0.41116
1664,모로코,석탄[exajoules],exajoules,1998,0.09944
1665,모로코,석유[100만 톤],100만 톤,1998,6.752
1666,모로코,천연가스[exajoules],exajoules,1998,0.00118
1667,모로코,수력[exajoules],exajoules,1998,0.01892
1668,남아프리카공화국,전체[exajoules],exajoules,1998,4.12209
1669,남아프리카공화국,석탄[exajoules],exajoules,1998,3.00682
1670,남아프리카공화국,석유[100만 톤],100만 톤,1998,21.31542
1671,남아프리카공화국,천연가스[exajoules],exajoules,1998,0.03347
1672,남아프리카공화국,수력[exajoules],exajoules,1998,0.01698
1673,남아프리카공화국,원자력[exajoules],exajoules,1998,0.13893
1674,오스트레일리아,전체[exajoules],exajoules,1998,4.48679
1675,오스트레일리아,석탄[exajoules],exajoules,1998,1.9911
1676,오스트레일리아,석유[100만 톤],100만 톤,1998,36.71766
1677,오스트레일리아,천연가스[exajoules],exajoules,1998,0.70903
1678,오스트레일리아,수력[exajoules],exajoules,1998,0.16817
1679,뉴질랜드,전체[exajoules],exajoules,1998,0.78488
1680,뉴질랜드,석탄[exajoules],exajoules,1998,0.04769
1681,뉴질랜드,석유[100만 톤],100만 톤,1998,5.96804
1682,뉴질랜드,천연가스[exajoules],exajoules,1998,0.17392
1683,뉴질랜드,수력[exajoules],exajoules,1998,0.26953
1684,세계,전체[exajoules],exajoules,1999,386.74306
1685,세계,석탄[exajoules],exajoules,1999,95.37286
1686,세계,석유[100만 톤],100만 톤,1999,3519.52617
1687,세계,천연가스[exajoules],exajoules,1999,83.05885
1688,세계,수력[exajoules],exajoules,1999,27.68241
1689,세계,원자력[exajoules],exajoules,1999,25.77979
1690,대한민국,전체[exajoules],exajoules,1999,7.63929
1691,대한민국,석탄[exajoules],exajoules,1999,1.59756
1692,대한민국,석유[100만 톤],100만 톤,1999,98.83279
1693,대한민국,천연가스[exajoules],exajoules,1999,0.63489
1694,대한민국,수력[exajoules],exajoules,1999,0.04428
1695,대한민국,원자력[exajoules],exajoules,1999,1.0528
1696,아제르바이잔,전체[exajoules],exajoules,1999,0.45487
1697,아제르바이잔,석탄[exajoules],exajoules,1999,
1698,아제르바이잔,석유[100만 톤],100만 톤,1999,5.74982
1699,아제르바이잔,천연가스[exajoules],exajoules,1999,0.19676
1700,아제르바이잔,수력[exajoules],exajoules,1999,0.01603
1701,방글라데시,전체[exajoules],exajoules,1999,0.45715
1702,방글라데시,석탄[exajoules],exajoules,1999,0.00193
1703,방글라데시,석유[100만 톤],100만 톤,1999,3.371
1704,방글라데시,천연가스[exajoules],exajoules,1999,0.30169
1705,방글라데시,수력[exajoules],exajoules,1999,0.00887
1706,중국,전체[exajoules],exajoules,1999,40.98984
1707,중국,석탄[exajoules],exajoules,1999,29.15652
1708,중국,석유[100만 톤],100만 톤,1999,205.03826
1709,중국,천연가스[exajoules],exajoules,1999,0.77987
1710,중국,수력[exajoules],exajoules,1999,2.09263
1711,중국,원자력[exajoules],exajoules,1999,0.1527
1712,키프로스,전체[exajoules],exajoules,1999,0.10397
1713,키프로스,석탄[exajoules],exajoules,1999,0.001
1714,키프로스,석유[100만 톤],100만 톤,1999,2.457
1715,홍콩,전체[exajoules],exajoules,1999,0.67904
1716,홍콩,석탄[exajoules],exajoules,1999,0.15629
1717,홍콩,석유[100만 톤],100만 톤,1999,9.481
1718,홍콩,천연가스[exajoules],exajoules,1999,0.11205
1719,인도,전체[exajoules],exajoules,1999,12.76691
1720,인도,석탄[exajoules],exajoules,1999,6.46803
1721,인도,석유[100만 톤],100만 톤,1999,101.3141
1722,인도,천연가스[exajoules],exajoules,1999,0.86844
1723,인도,수력[exajoules],exajoules,1999,0.87556
1724,인도,원자력[exajoules],exajoules,1999,0.13002
1725,인도네시아,전체[exajoules],exajoules,1999,3.91315
1726,인도네시아,석탄[exajoules],exajoules,1999,0.49307
1727,인도네시아,석유[100만 톤],100만 톤,1999,48.362
1728,인도네시아,천연가스[exajoules],exajoules,1999,1.1697
1729,인도네시아,수력[exajoules],exajoules,1999,0.11049
1730,이란,전체[exajoules],exajoules,1999,4.79365
1731,이란,석탄[exajoules],exajoules,1999,0.05135
1732,이란,석유[100만 톤],100만 톤,1999,62.75422
1733,이란,천연가스[exajoules],exajoules,1999,1.97901
1734,이란,수력[exajoules],exajoules,1999,0.05475
1735,이란,원자력[exajoules],exajoules,1999,
1736,이라크,전체[exajoules],exajoules,1999,0.82541
1737,이라크,석유[100만 톤],100만 톤,1999,15.76569
1738,이라크,천연가스[exajoules],exajoules,1999,0.10876
1739,이라크,수력[exajoules],exajoules,1999,0.03789
1740,이스라엘,전체[exajoules],exajoules,1999,0.86858
1741,이스라엘,석탄[exajoules],exajoules,1999,0.24027
1742,이스라엘,석유[100만 톤],100만 톤,1999,14.80523
1743,이스라엘,천연가스[exajoules],exajoules,1999,0.00036
1744,이스라엘,수력[exajoules],exajoules,1999,0.00035
1745,일본,전체[exajoules],exajoules,1999,22.11844
1746,일본,석탄[exajoules],exajoules,1999,3.72952
1747,일본,석유[100만 톤],100만 톤,1999,264.48458
1748,일본,천연가스[exajoules],exajoules,1999,2.61511
1749,일본,수력[exajoules],exajoules,1999,0.89198
1750,일본,원자력[exajoules],exajoules,1999,3.24057
1751,카자흐스탄,전체[exajoules],exajoules,1999,1.46506
1752,카자흐스탄,석탄[exajoules],exajoules,1999,0.7995
1753,카자흐스탄,석유[100만 톤],100만 톤,1999,7.01344
1754,카자흐스탄,천연가스[exajoules],exajoules,1999,0.30012
1755,카자흐스탄,수력[exajoules],exajoules,1999,0.06528
1756,카자흐스탄,원자력[exajoules],exajoules,1999,
1757,쿠웨이트,전체[exajoules],exajoules,1999,0.71375
1758,쿠웨이트,석탄[exajoules],exajoules,1999,
1759,쿠웨이트,석유[100만 톤],100만 톤,1999,9.804
1760,쿠웨이트,천연가스[exajoules],exajoules,1999,0.29713
1761,말레이시아,전체[exajoules],exajoules,1999,1.90594
1762,말레이시아,석탄[exajoules],exajoules,1999,0.08117
1763,말레이시아,석유[100만 톤],100만 톤,1999,20.6921
1764,말레이시아,천연가스[exajoules],exajoules,1999,0.83753
1765,말레이시아,수력[exajoules],exajoules,1999,0.08039
1766,오만,전체[exajoules],exajoules,1999,0.28304
1767,오만,석탄[exajoules],exajoules,1999,0.0
1768,오만,석유[100만 톤],100만 톤,1999,2.63722
1769,오만,천연가스[exajoules],exajoules,1999,0.16932
1770,파키스탄,전체[exajoules],exajoules,1999,1.7054
1771,파키스탄,석탄[exajoules],exajoules,1999,0.0878
1772,파키스탄,석유[100만 톤],100만 톤,1999,18.226
1773,파키스탄,천연가스[exajoules],exajoules,1999,0.61022
1774,파키스탄,수력[exajoules],exajoules,1999,0.22892
1775,파키스탄,원자력[exajoules],exajoules,1999,0.00081
1776,필리핀,전체[exajoules],exajoules,1999,1.09871
1777,필리핀,석탄[exajoules],exajoules,1999,0.14181
1778,필리핀,석유[100만 톤],100만 톤,1999,17.77843
1779,필리핀,천연가스[exajoules],exajoules,1999,0.00025
1780,필리핀,수력[exajoules],exajoules,1999,0.08346
1781,카타르,전체[exajoules],exajoules,1999,0.54323
1782,카타르,석탄[exajoules],exajoules,1999,
1783,카타르,석유[100만 톤],100만 톤,1999,1.75848
1784,카타르,천연가스[exajoules],exajoules,1999,0.46279
1785,사우디아라비아,전체[exajoules],exajoules,1999,4.59155
1786,사우디아라비아,석탄[exajoules],exajoules,1999,
1787,사우디아라비아,석유[100만 톤],100만 톤,1999,69.8509
1788,사우디아라비아,천연가스[exajoules],exajoules,1999,1.58004
1789,싱가포르,전체[exajoules],exajoules,1999,1.49157
1790,싱가포르,석탄[exajoules],exajoules,1999,
1791,싱가포르,석유[100만 톤],100만 톤,1999,33.9901
1792,싱가포르,천연가스[exajoules],exajoules,1999,0.0513
1793,스리랑카,전체[exajoules],exajoules,1999,0.18259
1794,스리랑카,석탄[exajoules],exajoules,1999,
1795,스리랑카,석유[100만 톤],100만 톤,1999,3.20453
1796,스리랑카,수력[exajoules],exajoules,1999,0.04447
1797,대만,전체[exajoules],exajoules,1999,3.43909
1798,대만,석탄[exajoules],exajoules,1999,0.99826
1799,대만,석유[100만 톤],100만 톤,1999,41.20921
1800,대만,천연가스[exajoules],exajoules,1999,0.22585
1801,대만,수력[exajoules],exajoules,1999,0.05377
1802,대만,원자력[exajoules],exajoules,1999,0.38824
1803,태국,전체[exajoules],exajoules,1999,2.57503
1804,태국,석탄[exajoules],exajoules,1999,0.32183
1805,태국,석유[100만 톤],100만 톤,1999,35.76031
1806,태국,천연가스[exajoules],exajoules,1999,0.65967
1807,태국,수력[exajoules],exajoules,1999,0.0363
1808,튀르키예,전체[exajoules],exajoules,1999,2.91211
1809,튀르키예,석탄[exajoules],exajoules,1999,0.83878
1810,튀르키예,석유[100만 톤],100만 톤,1999,29.541
1811,튀르키예,천연가스[exajoules],exajoules,1999,0.42681
1812,튀르키예,수력[exajoules],exajoules,1999,0.36915
1813,투르크메니스탄,전체[exajoules],exajoules,1999,0.44381
1814,투르크메니스탄,석탄[exajoules],exajoules,1999,
1815,투르크메니스탄,석유[100만 톤],100만 톤,1999,2.56085
1816,투르크메니스탄,천연가스[exajoules],exajoules,1999,0.33229
1817,투르크메니스탄,수력[exajoules],exajoules,1999,5e-05
1818,아랍에미리트,전체[exajoules],exajoules,1999,1.93813
1819,아랍에미리트,석탄[exajoules],exajoules,1999,
1820,아랍에미리트,석유[100만 톤],100만 톤,1999,19.657
1821,아랍에미리트,천연가스[exajoules],exajoules,1999,1.10284
1822,아랍에미리트,원자력[exajoules],exajoules,1999,
1823,우즈베키스탄,전체[exajoules],exajoules,1999,2.09221
1824,우즈베키스탄,석탄[exajoules],exajoules,1999,0.03475
1825,우즈베키스탄,석유[100만 톤],100만 톤,1999,6.612
1826,우즈베키스탄,천연가스[exajoules],exajoules,1999,1.71448
1827,우즈베키스탄,수력[exajoules],exajoules,1999,0.06059
1828,베트남,전체[exajoules],exajoules,1999,0.67698
1829,베트남,석탄[exajoules],exajoules,1999,0.14937
1830,베트남,석유[100만 톤],100만 톤,1999,7.77252
1831,베트남,천연가스[exajoules],exajoules,1999,0.04516
1832,베트남,수력[exajoules],exajoules,1999,0.14663
1833,캐나다,전체[exajoules],exajoules,1999,12.78327
1834,캐나다,석탄[exajoules],exajoules,1999,1.20849
1835,캐나다,석유[100만 톤],100만 톤,1999,92.8259
1836,캐나다,천연가스[exajoules],exajoules,1999,3.03089
1837,캐나다,수력[exajoules],exajoules,1999,3.67259
1838,캐나다,원자력[exajoules],exajoules,1999,0.74549
1839,멕시코,전체[exajoules],exajoules,1999,5.74943
1840,멕시코,석탄[exajoules],exajoules,1999,0.25037
1841,멕시코,석유[100만 톤],100만 톤,1999,86.81632
1842,멕시코,천연가스[exajoules],exajoules,1999,1.21647
1843,멕시코,수력[exajoules],exajoules,1999,0.34823
1844,멕시코,원자력[exajoules],exajoules,1999,0.10217
1845,미국,전체[exajoules],exajoules,1999,93.47427
1846,미국,석탄[exajoules],exajoules,1999,21.67234
1847,미국,석유[100만 톤],100만 톤,1999,870.42136
1848,미국,천연가스[exajoules],exajoules,1999,21.75346
1849,미국,수력[exajoules],exajoules,1999,3.37031
1850,미국,원자력[exajoules],exajoules,1999,7.83069
1851,아르헨티나,전체[exajoules],exajoules,1999,2.50584
1852,아르헨티나,석탄[exajoules],exajoules,1999,0.03559
1853,아르헨티나,석유[100만 톤],100만 톤,1999,24.349
1854,아르헨티나,천연가스[exajoules],exajoules,1999,1.13292
1855,아르헨티나,수력[exajoules],exajoules,1999,0.22777
1856,아르헨티나,원자력[exajoules],exajoules,1999,0.07259
1857,브라질,전체[exajoules],exajoules,1999,8.11662
1858,브라질,석탄[exajoules],exajoules,1999,0.51051
1859,브라질,석유[100만 톤],100만 톤,1999,87.10282
1860,브라질,천연가스[exajoules],exajoules,1999,0.28037
1861,브라질,수력[exajoules],exajoules,1999,3.11903
1862,브라질,원자력[exajoules],exajoules,1999,0.04063
1863,칠레,전체[exajoules],exajoules,1999,1.05521
1864,칠레,석탄[exajoules],exajoules,1999,0.17406
1865,칠레,석유[100만 톤],100만 톤,1999,12.08594
1866,칠레,천연가스[exajoules],exajoules,1999,0.19558
1867,칠레,수력[exajoules],exajoules,1999,0.14453
1868,콜롬비아,전체[exajoules],exajoules,1999,1.16235
1869,콜롬비아,석탄[exajoules],exajoules,1999,0.10538
1870,콜롬비아,석유[100만 톤],100만 톤,1999,11.15291
1871,콜롬비아,천연가스[exajoules],exajoules,1999,0.20487
1872,콜롬비아,수력[exajoules],exajoules,1999,0.35875
1873,에콰도르,전체[exajoules],exajoules,1999,0.39683
1874,에콰도르,석탄[exajoules],exajoules,1999,4e-05
1875,에콰도르,석유[100만 톤],100만 톤,1999,7.226
1876,에콰도르,천연가스[exajoules],exajoules,1999,0.0108
1877,에콰도르,수력[exajoules],exajoules,1999,0.0764
1878,페루,전체[exajoules],exajoules,1999,0.51348
1879,페루,석탄[exajoules],exajoules,1999,0.01697
1880,페루,석유[100만 톤],100만 톤,1999,7.541
1881,페루,천연가스[exajoules],exajoules,1999,0.01424
1882,페루,수력[exajoules],exajoules,1999,0.15479
1883,트리니다드토바고,전체[exajoules],exajoules,1999,0.40928
1884,트리니다드토바고,석유[100만 톤],100만 톤,1999,1.774
