,국가별,항목,연도,value
773,키프로스,전체,1996,2609.0
774,키프로스,가연성 연료,1996,2609.0
775,키프로스,풍력,1996,
776,키프로스,태양열,1996,
777,조지아,전체,1996,7187.0
778,조지아,가연성 연료,1996,1187.0
779,조지아,수력,1996,6000.0
780,조지아,풍력,1996,
781,홍콩,전체,1996,28440.0
782,홍콩,가연성 연료,1996,28440.0
783,인도,전체,1996,436879.0
784,인도,가연성 연료,1996,357963.0
785,인도,수력,1996,68919.0
786,인도,원자력,1996,9071.0
787,인도,풍력,1996,926.0
788,인도,태양열,1996,
789,인도,기타,1996,
790,인도네시아,전체,1996,78117.0
791,인도네시아,가연성 연료,1996,64638.0
792,인도네시아,수력,1996,11269.0
793,인도네시아,풍력,1996,
794,인도네시아,태양열,1996,
795,인도네시아,기타,1996,2210.0
796,이란,전체,1996,90851.0
797,이란,가연성 연료,1996,83459.0
798,이란,수력,1996,7392.0
799,이란,원자력,1996,
800,이란,풍력,1996,
801,이란,태양열,1996,
802,이라크,전체,1996,29050.0
803,이라크,가연성 연료,1996,28480.0
804,이라크,수력,1996,570.0
805,이라크,태양열,1996,
806,이스라엘,전체,1996,32531.0
807,이스라엘,가연성 연료,1996,32507.0
808,이스라엘,수력,1996,24.0
809,이스라엘,풍력,1996,
810,이스라엘,태양열,1996,
811,이스라엘,기타,1996,
812,일본,전체,1996,1011093.0
813,일본,가연성 연료,1996,592138.0
814,일본,수력,1996,89433.0
815,일본,원자력,1996,302200.0
816,일본,풍력,1996,2.0
817,일본,태양열,1996,122.0
818,일본,기타,1996,27198.0
819,요르단,전체,1996,6058.0
820,요르단,가연성 연료,1996,6036.0
821,요르단,수력,1996,22.0
822,요르단,풍력,1996,
823,요르단,태양열,1996,
824,카자흐스탄,전체,1996,58657.0
825,카자흐스탄,가연성 연료,1996,51326.0
826,카자흐스탄,수력,1996,7331.0
827,카자흐스탄,풍력,1996,
828,카자흐스탄,태양열,1996,
829,북한,전체,1996,21300.0
830,북한,가연성 연료,1996,8800.0
831,북한,수력,1996,12500.0
832,북한,태양열,1996,
833,쿠웨이트,전체,1996,26005.0
834,쿠웨이트,가연성 연료,1996,26005.0
835,쿠웨이트,풍력,1996,
836,쿠웨이트,태양열,1996,
837,키르기스스탄,전체,1996,15729.0
838,키르기스스탄,가연성 연료,1996,3474.0
839,키르기스스탄,수력,1996,12255.0
840,레바논,전체,1996,6965.0
841,레바논,가연성 연료,1996,6167.0
842,레바논,수력,1996,798.0
843,레바논,태양열,1996,
844,말레이시아,전체,1996,53000.0
845,말레이시아,가연성 연료,1996,47861.0
846,말레이시아,수력,1996,5139.0
847,말레이시아,태양열,1996,
848,몽골,전체,1996,2614.0
849,몽골,가연성 연료,1996,2614.0
850,몽골,수력,1996,
851,몽골,풍력,1996,
852,몽골,태양열,1996,
853,미얀마,전체,1996,3945.0
854,미얀마,가연성 연료,1996,2294.0
855,미얀마,수력,1996,1651.0
856,미얀마,태양열,1996,
857,마요트,전체,1996,40.0
858,마요트,가연성 연료,1996,40.0
859,마요트,태양열,1996,
860,네팔,전체,1996,1209.0
861,네팔,가연성 연료,1996,55.0
862,네팔,수력,1996,1154.0
863,네팔,풍력,1996,
864,네팔,태양열,1996,
865,오만,전체,1996,6802.0
866,오만,가연성 연료,1996,6802.0
867,오만,태양열,1996,
868,파키스탄,전체,1996,56946.0
869,파키스탄,가연성 연료,1996,33257.0
870,파키스탄,수력,1996,23206.0
871,파키스탄,원자력,1996,483.0
872,파키스탄,풍력,1996,
873,파키스탄,태양열,1996,
874,파키스탄,기타,1996,
875,팔레스타인,전체,1996,43.0
876,팔레스타인,가연성 연료,1996,43.0
877,팔레스타인,태양열,1996,
878,필리핀,전체,1996,33352.0
879,필리핀,가연성 연료,1996,19772.0
880,필리핀,수력,1996,7046.0
881,필리핀,풍력,1996,
882,필리핀,태양열,1996,
883,필리핀,기타,1996,6534.0
884,카타르,전체,1996,6575.0
885,카타르,가연성 연료,1996,6575.0
886,사우디아라비아,전체,1996,103353.0
887,사우디아라비아,가연성 연료,1996,103353.0
888,사우디아라비아,풍력,1996,
889,사우디아라비아,태양열,1996,
890,싱가포르,전체,1996,23458.0
891,싱가포르,가연성 연료,1996,23458.0
892,싱가포르,태양열,1996,
893,스리랑카,전체,1996,4529.0
894,스리랑카,가연성 연료,1996,1277.0
895,스리랑카,수력,1996,3252.0
896,스리랑카,풍력,1996,
897,스리랑카,태양열,1996,
898,시리아,전체,1996,17278.0
899,시리아,가연성 연료,1996,14728.0
900,시리아,수력,1996,2550.0
901,타지키스탄,전체,1996,15000.0
902,타지키스탄,가연성 연료,1996,175.0
903,타지키스탄,수력,1996,14825.0
904,태국,전체,1996,89843.0
905,태국,가연성 연료,1996,82500.0
906,태국,수력,1996,7341.0
907,태국,풍력,1996,
908,태국,태양열,1996,
909,태국,기타,1996,2.0
910,튀르키예,전체,1996,94862.0
911,튀르키예,가연성 연료,1996,54303.0
912,튀르키예,수력,1996,40475.0
913,튀르키예,풍력,1996,
914,튀르키예,태양열,1996,
915,튀르키예,기타,1996,84.0
916,투르크메니스탄,전체,1996,10120.0
917,투르크메니스탄,가연성 연료,1996,10115.0
918,투르크메니스탄,수력,1996,5.0
919,아랍에미리트,전체,1996,26572.0
920,아랍에미리트,가연성 연료,1996,26572.0
921,아랍에미리트,태양열,1996,
922,우즈베키스탄,전체,1996,45418.0
923,우즈베키스탄,가연성 연료,1996,38893.0
924,우즈베키스탄,수력,1996,6525.0
925,우즈베키스탄,풍력,1996,
926,우즈베키스탄,태양열,1996,
927,베트남,전체,1996,16944.0
928,베트남,가연성 연료,1996,4936.0
929,베트남,수력,1996,12008.0
930,베트남,풍력,1996,
931,베트남,태양열,1996,
932,예멘,전체,1996,2457.0
933,예멘,가연성 연료,1996,2457.0
934,예멘,태양열,1996,
935,캐나다,전체,1996,574021.0
936,캐나다,가연성 연료,1996,125396.0
937,캐나다,수력,1996,355758.0
938,캐나다,원자력,1996,92767.0
939,캐나다,풍력,1996,62.0
940,캐나다,태양열,1996,6.0
941,캐나다,기타,1996,32.0
942,멕시코,전체,1996,157691.0
943,멕시코,가연성 연료,1996,112630.0
944,멕시코,수력,1996,31442.0
945,멕시코,원자력,1996,7878.0
946,멕시코,풍력,1996,6.0
947,멕시코,태양열,1996,6.0
948,멕시코,기타,1996,5729.0
949,미국,전체,1996,3677022.0
950,미국,가연성 연료,1996,2565046.0
951,미국,수력,1996,376702.0
952,미국,원자력,1996,715212.0
953,미국,풍력,1996,3410.0
954,미국,태양열,1996,906.0
955,미국,기타,1996,15746.0
956,아르헨티나,전체,1996,69902.0
957,아르헨티나,가연성 연료,1996,39448.0
958,아르헨티나,수력,1996,22985.0
959,아르헨티나,원자력,1996,7459.0
960,아르헨티나,풍력,1996,10.0
961,아르헨티나,태양열,1996,
962,볼리비아,전체,1996,3279.0
963,볼리비아,가연성 연료,1996,1813.0
964,볼리비아,수력,1996,1466.0
965,볼리비아,풍력,1996,
966,볼리비아,태양열,1996,
967,브라질,전체,1996,291244.0
968,브라질,가연성 연료,1996,23046.0
969,브라질,수력,1996,265769.0
970,브라질,원자력,1996,2429.0
971,브라질,풍력,1996,
972,브라질,태양열,1996,
973,브라질,기타,1996,
974,칠레,전체,1996,30733.0
975,칠레,가연성 연료,1996,13892.0
976,칠레,수력,1996,16841.0
977,칠레,풍력,1996,
978,칠레,태양열,1996,
979,칠레,기타,1996,
980,콜롬비아,전체,1996,44866.0
981,콜롬비아,가연성 연료,1996,9333.0
982,콜롬비아,수력,1996,35533.0
983,콜롬비아,풍력,1996,
984,콜롬비아,태양열,1996,
985,코스타리카,전체,1996,4894.0
986,코스타리카,가연성 연료,1996,424.0
987,코스타리카,수력,1996,3937.0
988,코스타리카,풍력,1996,0.0
989,코스타리카,태양열,1996,23.0
990,코스타리카,기타,1996,510.0
991,쿠바,전체,1996,13236.0
992,쿠바,가연성 연료,1996,13141.0
993,쿠바,수력,1996,95.0
994,쿠바,풍력,1996,
995,쿠바,태양열,1996,
996,도미니카공화국,전체,1996,6615.0
997,도미니카공화국,가연성 연료,1996,5752.0
998,도미니카공화국,수력,1996,863.0
999,도미니카공화국,풍력,1996,
1000,도미니카공화국,태양열,1996,
1001,에콰도르,전체,1996,9340.0
1002,에콰도르,가연성 연료,1996,2996.0
1003,에콰도르,수력,1996,6344.0
1004,에콰도르,풍력,1996,
1005,에콰도르,태양열,1996,
1006,에콰도르,기타,1996,
1007,엘살바도르,전체,1996,3547.0
1008,엘살바도르,가연성 연료,1996,1233.0
1009,엘살바도르,수력,1996,1883.0
1010,엘살바도르,풍력,1996,
1011,엘살바도르,태양열,1996,
1012,엘살바도르,기타,1996,431.0
1013,과테말라,전체,1996,3696.0
1014,과테말라,가연성 연료,1996,1396.0
1015,과테말라,수력,1996,2300.0
1016,과테말라,풍력,1996,
1017,과테말라,태양열,1996,
1018,과테말라,기타,1996,
1019,아이티,전체,1996,605.0
1020,아이티,가연성 연료,1996,333.0
1021,아이티,수력,1996,272.0
1022,아이티,태양열,1996,
1023,온두라스,전체,1996,2985.0
1024,온두라스,가연성 연료,1996,827.0
1025,온두라스,수력,1996,2158.0
1026,온두라스,풍력,1996,
1027,온두라스,태양열,1996,
1028,온두라스,기타,1996,
1029,자메이카,전체,1996,6038.0
1030,자메이카,가연성 연료,1996,5910.0
1031,자메이카,수력,1996,128.0
1032,자메이카,풍력,1996,
1033,자메이카,태양열,1996,
1034,네덜란드령 안틸레스,전체,1996,1057.0
1035,네덜란드령 안틸레스,가연성 연료,1996,1057.0
1036,니카라과,전체,1996,1904.0
1037,니카라과,가연성 연료,1996,964.0
1038,니카라과,수력,1996,340.0
1039,니카라과,풍력,1996,
1040,니카라과,태양열,1996,
1041,니카라과,기타,1996,600.0
1042,파나마,전체,1996,3887.0
1043,파나마,가연성 연료,1996,884.0
1044,파나마,수력,1996,3003.0
1045,파나마,풍력,1996,
1046,파나마,태양열,1996,
1047,파라과이,전체,1996,44818.0
1048,파라과이,가연성 연료,1996,46.0
1049,파라과이,수력,1996,44772.0
1050,페루,전체,1996,17280.0
1051,페루,가연성 연료,1996,3731.0
1052,페루,수력,1996,13549.0
1053,페루,풍력,1996,
1054,페루,태양열,1996,
1055,수리남,전체,1996,1409.2
1056,수리남,가연성 연료,1996,206.0
1057,수리남,수력,1996,1203.2
1058,수리남,태양열,1996,
1059,트리니다드토바고,전체,1996,4541.0
1060,트리니다드토바고,가연성 연료,1996,4541.0
1061,트리니다드토바고,풍력,1996,
1062,트리니다드토바고,태양열,1996,
1063,우루과이,전체,1996,6668.0
1064,우루과이,가연성 연료,1996,901.0
1065,우루과이,수력,1996,5767.0
1066,우루과이,풍력,1996,
1067,우루과이,태양열,1996,
1068,베네수엘라,전체,1996,75588.0
1069,베네수엘라,가연성 연료,1996,21744.0
1070,베네수엘라,수력,1996,53844.0
1071,베네수엘라,풍력,1996,
1072,베네수엘라,태양열,1996,
1073,베네수엘라,기타,1996,
1074,퀴라소,전체,1996,
1075,퀴라소,가연성 연료,1996,
1076,퀴라소,풍력,1996,
1077,퀴라소,태양열,1996,
1078,알바니아,전체,1996,5926.0
1079,알바니아,가연성 연료,1996,200.0
1080,알바니아,수력,1996,5726.0
1081,알바니아,태양열,1996,
1082,오스트리아,전체,1996,54880.0
1083,오스트리아,가연성 연료,1996,19352.0
1084,오스트리아,수력,1996,35522.0
1085,오스트리아,풍력,1996,5.0
1086,오스트리아,태양열,1996,1.0
1087,오스트리아,기타,1996,
1088,벨라루스,전체,1996,23728.0
1089,벨라루스,가연성 연료,1996,23712.0
1090,벨라루스,수력,1996,16.0
1091,벨라루스,원자력,1996,
1092,벨라루스,풍력,1996,
1093,벨라루스,태양열,1996,
1094,벨기에,전체,1996,76099.0
1095,벨기에,가연성 연료,1996,31555.0
1096,벨기에,수력,1996,1200.0
1097,벨기에,원자력,1996,43336.0
1098,벨기에,풍력,1996,8.0
1099,벨기에,태양열,1996,
1100,벨기에,기타,1996,
1101,보스니아-헤르체고비나,전체,1996,7340.0
1102,보스니아-헤르체고비나,가연성 연료,1996,2184.0
1103,보스니아-헤르체고비나,수력,1996,5156.0
1104,보스니아-헤르체고비나,풍력,1996,
1105,보스니아-헤르체고비나,태양열,1996,
1106,불가리아,전체,1996,42716.0
1107,불가리아,가연성 연료,1996,21715.0
1108,불가리아,수력,1996,2919.0
1109,불가리아,원자력,1996,18082.0
1110,불가리아,풍력,1996,
1111,불가리아,태양열,1996,
1112,불가리아,기타,1996,
1113,크로아티아,전체,1996,11175.0
1114,크로아티아,가연성 연료,1996,3312.0
1115,크로아티아,수력,1996,7863.0
1116,크로아티아,풍력,1996,
1117,크로아티아,태양열,1996,
1118,크로아티아,기타,1996,
1119,체코,전체,1996,64257.0
1120,체코,가연성 연료,1996,49004.0
1121,체코,수력,1996,2403.0
1122,체코,원자력,1996,12850.0
1123,체코,풍력,1996,
1124,체코,태양열,1996,
1125,체코,기타,1996,
1126,덴마크,전체,1996,53582.0
1127,덴마크,가연성 연료,1996,52302.0
1128,덴마크,수력,1996,19.0
1129,덴마크,풍력,1996,1227.0
1130,덴마크,태양열,1996,
1131,덴마크,기타,1996,34.0
1132,에스토니아,전체,1996,9127.0
1133,에스토니아,가연성 연료,1996,9125.0
1134,에스토니아,수력,1996,2.0
1135,에스토니아,풍력,1996,
1136,에스토니아,태양열,1996,
1137,핀란드,전체,1996,69373.0
1138,핀란드,가연성 연료,1996,38025.0
1139,핀란드,수력,1996,11860.0
1140,핀란드,원자력,1996,19476.0
1141,핀란드,풍력,1996,11.0
1142,핀란드,태양열,1996,1.0
1143,핀란드,기타,1996,
1144,프랑스,전체,1996,513398.0
1145,프랑스,가연성 연료,1996,45277.0
1146,프랑스,수력,1996,70282.0
1147,프랑스,원자력,1996,397340.0
1148,프랑스,풍력,1996,7.0
1149,프랑스,태양열,1996,1.0
1150,프랑스,기타,1996,491.0
1151,독일,전체,1996,555372.0
1152,독일,가연성 연료,1996,366628.0
1153,독일,수력,1996,26638.0
1154,독일,원자력,1996,160016.0
1155,독일,풍력,1996,2078.0
1156,독일,태양열,1996,12.0
1157,독일,기타,1996,
1158,지브롤터,전체,1996,110.0
1159,지브롤터,가연성 연료,1996,110.0
1160,지브롤터,기타,1996,
1161,그리스,전체,1996,42567.0
1162,그리스,가연성 연료,1996,38025.0
1163,그리스,수력,1996,4504.0
1164,그리스,풍력,1996,38.0
1165,그리스,태양열,1996,
1166,헝가리,전체,1996,35090.0
1167,헝가리,가연성 연료,1996,20703.0
1168,헝가리,수력,1996,207.0
1169,헝가리,원자력,1996,14180.0
1170,헝가리,풍력,1996,
1171,헝가리,태양열,1996,
1172,헝가리,기타,1996,
1173,아이슬란드,전체,1996,5123.0
1174,아이슬란드,가연성 연료,1996,5.0
1175,아이슬란드,수력,1996,4772.0
1176,아이슬란드,풍력,1996,
1177,아이슬란드,기타,1996,346.0
1178,아일랜드,전체,1996,19180.0
1179,아일랜드,가연성 연료,1996,18184.0
1180,아일랜드,수력,1996,982.0
1181,아일랜드,풍력,1996,14.0
1182,아일랜드,태양열,1996,
1183,이탈리아,전체,1996,244433.0
1184,이탈리아,가연성 연료,1996,193207.0
1185,이탈리아,수력,1996,47072.0
1186,이탈리아,풍력,1996,33.0
1187,이탈리아,태양열,1996,14.0
1188,이탈리아,기타,1996,4107.0
1189,코소보,전체,1996,
1190,코소보,가연성 연료,1996,
1191,코소보,수력,1996,
1192,코소보,풍력,1996,
1193,코소보,태양열,1996,
1194,라트비아,전체,1996,3129.0
1195,라트비아,가연성 연료,1996,1265.0
1196,라트비아,수력,1996,1863.0
1197,라트비아,풍력,1996,1.0
1198,라트비아,태양열,1996,
1199,라트비아,기타,1996,
1200,리투아니아,전체,1996,16789.0
1201,리투아니아,가연성 연료,1996,1939.0
1202,리투아니아,수력,1996,874.0
1203,리투아니아,원자력,1996,13942.0
1204,리투아니아,풍력,1996,
1205,리투아니아,태양열,1996,
1206,리투아니아,기타,1996,34.0
1207,룩셈부르크,전체,1996,1256.0
1208,룩셈부르크,가연성 연료,1996,380.0
1209,룩셈부르크,수력,1996,876.0
1210,룩셈부르크,풍력,1996,
1211,룩셈부르크,태양열,1996,
1212,북마케도니아,전체,1996,6641.0
1213,북마케도니아,가연성 연료,1996,5791.0
1214,북마케도니아,수력,1996,850.0
1215,북마케도니아,풍력,1996,
1216,북마케도니아,태양열,1996,
1217,몰타,전체,1996,1658.0
1218,몰타,가연성 연료,1996,1658.0
1219,몰타,풍력,1996,
1220,몰타,태양열,1996,
1221,몰도바,전체,1996,6117.0
1222,몰도바,가연성 연료,1996,5751.0
1223,몰도바,수력,1996,366.0
1224,몰도바,풍력,1996,
1225,몰도바,태양열,1996,
1226,네덜란드,전체,1996,85423.0
1227,네덜란드,가연성 연료,1996,80508.0
1228,네덜란드,수력,1996,80.0
1229,네덜란드,원자력,1996,4160.0
1230,네덜란드,풍력,1996,437.0
1231,네덜란드,태양열,1996,2.0
1232,네덜란드,기타,1996,236.0
1233,노르웨이,전체,1996,104984.0
1234,노르웨이,가연성 연료,1996,702.0
1235,노르웨이,수력,1996,104148.0
1236,노르웨이,풍력,1996,9.0
1237,노르웨이,태양열,1996,
1238,노르웨이,기타,1996,125.0
1239,폴란드,전체,1996,143173.0
1240,폴란드,가연성 연료,1996,139263.0
1241,폴란드,수력,1996,3910.0
