,date,dollar_idx
6799,2021-09-28,93.7699966430664
6800,2021-09-29,94.33999633789062
6801,2021-09-30,94.25
6802,2021-10-01,94.04000091552734
6803,2021-10-04,93.80999755859375
6804,2021-10-05,93.9800033569336
6805,2021-10-06,94.2699966430664
6806,2021-10-07,94.22000122070312
6807,2021-10-08,94.06999969482422
6808,2021-10-11,94.31999969482422
6809,2021-10-12,94.5199966430664
6810,2021-10-13,94.08000183105469
6811,2021-10-14,93.95999908447266
6812,2021-10-15,93.94000244140625
6813,2021-10-18,93.94999694824219
6814,2021-10-19,93.79000091552734
6815,2021-10-20,93.55999755859375
6816,2021-10-21,93.7699966430664
6817,2021-10-22,93.61000061035156
6818,2021-10-25,93.80999755859375
6819,2021-10-26,93.94999694824219
6820,2021-10-27,93.86000061035156
6821,2021-10-28,93.3499984741211
6822,2021-10-29,94.12000274658203
6823,2021-11-01,93.87999725341797
6824,2021-11-02,94.08999633789062
6825,2021-11-03,93.86000061035156
6826,2021-11-04,94.3499984741211
6827,2021-11-05,94.31999969482422
6828,2021-11-08,94.05000305175781
6829,2021-11-09,93.95999908447266
6830,2021-11-10,94.8499984741211
6831,2021-11-11,95.18000030517578
6832,2021-11-12,95.12999725341797
6833,2021-11-15,95.41000366210938
6834,2021-11-16,95.91999816894531
6835,2021-11-17,95.83000183105469
6836,2021-11-18,95.54000091552734
6837,2021-11-19,96.06999969482422
6838,2021-11-22,96.5
6839,2021-11-23,96.48999786376953
6840,2021-11-24,96.83999633789062
6841,2021-11-26,96.08999633789062
6842,2021-11-29,96.33999633789062
6843,2021-11-30,95.98999786376953
6844,2021-12-01,96.05000305175781
6845,2021-12-02,96.12999725341797
6846,2021-12-03,96.12000274658203
6847,2021-12-06,96.29000091552734
6848,2021-12-07,96.37000274658203
6849,2021-12-08,95.88999938964844
6850,2021-12-09,96.2699966430664
6851,2021-12-10,96.05000305175781
6852,2021-12-13,96.31999969482422
6853,2021-12-14,96.56999969482422
6854,2021-12-15,96.51000213623047
6855,2021-12-16,96.04000091552734
6856,2021-12-17,96.56999969482422
6857,2021-12-20,96.55000305175781
6858,2021-12-21,96.48999786376953
6859,2021-12-22,96.08000183105469
6860,2021-12-23,96.0199966430664
6861,2021-12-27,96.08999633789062
6862,2021-12-28,96.19999694824219
6863,2021-12-29,95.93000030517578
6864,2021-12-30,95.97000122070312
6865,2021-12-31,95.66999816894531
6866,2022-01-03,96.23999786376953
6867,2022-01-04,96.29000091552734
6868,2022-01-05,96.19000244140625
6869,2022-01-06,96.25
6870,2022-01-07,95.73999786376953
6871,2022-01-10,95.98999786376953
6872,2022-01-11,95.62000274658203
6873,2022-01-12,95.0
6874,2022-01-13,94.79000091552734
6875,2022-01-14,95.16999816894531
6876,2022-01-18,95.7300033569336
6877,2022-01-19,95.51000213623047
6878,2022-01-20,95.73999786376953
6879,2022-01-21,95.63999938964844
6880,2022-01-24,95.91999816894531
6881,2022-01-25,95.94999694824219
6882,2022-01-26,96.48999786376953
6883,2022-01-27,97.26000213623047
6884,2022-01-28,97.2699966430664
